"BehaviorSpace results (NetLogo 6.1.1)"
"predator-prey-model-revised-17_03_2020.nlogo"
"PS 034"
"03/31/2020 22:28:04:817 +1100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-75","75","-75","75"
"[run number]","prey-limb-length","prey-vision-distance","prey-vision-angle","freeze-distance","flight-initiation-distance","prey-exhaustion-distance","time-to-turn","time-spent-circling","predator-limb-length","predator-vision-distance","predator-vision-angle","predator-exhaustion-distance","kill-distance","obstacle-proportion","obstacle-radius","prey-obstacle-sensitivity","predator-obstacle-sensitivity","number-of-refuges","number-of-target-patches","[step]","number-obstacles","count patches with [ pcolor = brown ] / count patches","prey-win","predator-win","detect-time","pursuit-time","sim-time","prey-escape-length","predator-pursuit-length","prey-curviness","predator-curviness","[ behaviour ] of one-of prey","[ behaviour ] of one-of predators","prey-detected"
"22","0.5","5","180","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","0","0","2","95","0.05004166483926144","0","1","0","0.05","0.05","0.049220238667041796","0","44.36099363907979","0","escape","pursue","1"
"28","0.5","5","180","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","0","0","1696","88","0.05004166483926144","0","1","7","77.80000000000001","84.75","193.07585478041105","9.158651168365632","0.1940121854635255","0.45209135000381123","escape","pursue","1"
"27","0.5","5","180","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","0","0","1082","90","0.05004166483926144","0","1","21.1","33","54.050000000000004","54.9911243202744","21.024409786321954","0.44162340742944195","0.35899177711660263","circle","stalk","1"
"5","0.5","5","180","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","0","0","128","90","0.05004166483926144","0","1","5.800000000000001","0.6000000000000001","6.3500000000000005","3.3927477616383963","0.5313545307385283","0.8123366228020958","0.36768610068232876","escape","pursue","1"
"30","0.5","5","180","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","0","0","689","89","0.05004166483926144","0","1","34.25","0.2","34.4","0.06571021145006654","0.6453281057859169","3.1553982696519562","0.03304758419464053","escape","pursue","1"
"23","0.5","5","180","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","0","0","599","89","0.05004166483926144","0","1","27.8","0","29.900000000000002","0","0","0","0","forage","stalk","1"
"14","0.5","5","180","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","0","0","3725","85","0.05004166483926144","0","1","2.6500000000000004","170.45000000000002","186.20000000000002","510.0712453140992","36.28242551169489","0.13290268609532932","0.38498739722695463","exhausted","pursue","1"
"19","0.5","5","180","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","0","0","2117","88","0.05004166483926144","0","1","42.7","63.150000000000006","105.80000000000001","169.56723540349196","30.244142177298404","0.16625796779163995","0.5924803248896168","circle","search","1"
"36","0.5","5","180","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","0","0","720","93","0.05004166483926144","0","1","23.5","12.5","35.95","24.63552697022326","8.233747387594358","0.5305961869089489","0.6344134888185786","escape","pursue","1"
"33","0.5","5","180","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","0","0","1130","86","0.05004166483926144","0","1","55.45","1.25","56.45","2.0087259178205263","0.9186525800182367","0.9688942060644654","0.45516747226979304","escape","pursue","1"
"20","0.5","5","180","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","0","0","1341","91","0.05004166483926144","0","1","66.2","0.8500000000000001","67","0.4355676486764147","3.7830818126934833","1.3161620883182459","0.017643923899995577","escape","pursue","1"
"35","0.5","5","180","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","0","0","2009","90","0.05004166483926144","0","1","37.300000000000004","63.150000000000006","100.4","150.2807865945968","5.804586986547112","0.2246023139752168","0.6135326851290988","escape","search","1"
"25","0.5","5","180","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","0","0","2994","92","0.05004166483926144","0","1","91.80000000000001","57.900000000000006","149.65","147.9926057877872","16.62791360386988","0.17155266992792526","0.6219905776173839","escape","pursue","1"
"24","0.5","5","180","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","0","0","5271","95","0.05004166483926144","0","1","54.35","167.85000000000002","263.5","510.1066565184749","57.55640683202458","0.1361975765569128","0.3173623134117613","exhausted","pursue","1"
"7","0.5","5","180","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","0","0","3996","98","0.05004166483926144","0","1","51.25","148.55","199.75","378.1322683540546","24.68287390875244","0.2085548853510807","0.29906502062404866","circle","stalk","1"
"12","0.5","5","180","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","0","0","7333","86","0.05004166483926144","0","1","23.6","203.9","366.6","510.4494818339416","98.95544118841381","0.18778520861653722","0.4894929709945982","exhausted","pursue","1"
