"BehaviorSpace results (NetLogo 6.1.1)"
"predator-prey-model-revised-17_03_2020.nlogo"
"PS 159"
"05/30/2020 10:11:57:026 +1000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-75","75","-75","75"
"[run number]","prey-limb-length","prey-vision-distance","prey-vision-angle","freeze-distance","flight-initiation-distance","prey-exhaustion-distance","time-to-turn","time-spent-circling","predator-limb-length","predator-vision-distance","predator-vision-angle","predator-exhaustion-distance","kill-distance","obstacle-proportion","obstacle-radius","prey-obstacle-sensitivity","predator-obstacle-sensitivity","number-of-refuges","number-of-target-patches","[step]","number-obstacles","count patches with [ pcolor = brown ] / count patches","prey-win","predator-win","detect-time","pursuit-time","sim-time","prey-escape-length","predator-pursuit-length","prey-curviness","predator-curviness","[ behaviour ] of one-of prey","[ behaviour ] of one-of predators","prey-detected"
"19","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0","1","0.99","0.11","1","0","525","0","0","0","1","26.200000000000003","0","26.200000000000003","0","0","0","0","forage","stalk","1"
"5","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0","1","0.99","0.11","1","0","384","0","0","0","1","18.2","0","19.150000000000002","0","0","0","0","escape","pursue","1"
"1","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0","1","0.99","0.11","1","0","404","0","0","0","1","19.85","0.35000000000000003","20.150000000000002","0.8849592418051582","0.3380083981616687","1.3184798642848385","0.2275706727160627","escape","pursue","1"
"31","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0","1","0.99","0.11","1","0","197","0","0","0","1","0","0","9.8","0","0","0","0","escape","pursue","1"
"40","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0","1","0.99","0.11","1","0","244","0","0","0","1","0","0","12.15","0","0","0","0","escape","pursue","1"
"9","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0","1","0.99","0.11","1","0","1547","0","0","0","1","76.95","0.4","77.30000000000001","1.9478794477080534","0.44226132921440614","0.0085816173254743","0.2793412104375429","escape","pursue","1"
"17","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0","1","0.99","0.11","1","0","338","0","0","1","0","14.55","2.35","16.85","21.984280004272144","0.7779936001037011","0.02383011921578621","0.918920124726845","safe","search","1"
"13","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0","1","0.99","0.11","1","0","1901","0","0","1","0","42.650000000000006","52.400000000000006","95","164.2731590053618","4.8971896909860595","0.06318642996258511","0.42522779529061977","safe","search","1"
"36","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0","1","0.99","0.11","1","0","1569","0","0","1","0","53.6","24.85","78.4","78.57848029144596","15.268904041769133","0.09088939218848206","0.1011703452576786","safe","search","1"
"32","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0","1","0.99","0.11","1","0","1610","0","0","0","1","80.45","0","80.45","0","0","0","0","forage","stalk","1"
"27","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0","1","0.99","0.11","1","0","1247","0","0","0","1","61.300000000000004","1.05","62.300000000000004","0.48417246142052295","3.188522719549311","1.6386026324979142","0.035879375248158575","escape","pursue","1"
"37","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0","1","0.99","0.11","1","0","3568","0","0","0","1","8.15","147.9","178.35000000000002","510.380431679824","34.18241156655214","0.04972723569834595","0.3465426903219197","exhausted","pursue","1"
"20","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0","1","0.99","0.11","1","0","2744","0","0","0","1","0.05","119.7","137.15","383.36775167625336","27.94699384358364","0.06580688842871203","0.28006480683497514","escape","pursue","1"
"51","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0","1","0.99","0.11","1","0","318","0","0","0","1","0","0","15.850000000000001","0","0","0","0","escape","pursue","1"
"12","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0","1","0.99","0.11","1","0","4358","0","0","0","1","49.150000000000006","158.9","217.85000000000002","510.1225606347821","35.66037903720391","0.05482890799689371","0.30240991295898423","exhausted","pursue","1"
"28","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0","1","0.99","0.11","1","0","3591","0","0","0","1","22.8","141.75","179.5","510.0261452019909","36.787518129664676","0.05167235062936601","0.42653332258209004","exhausted","pursue","1"
"6","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0","1","0.99","0.11","1","0","2276","0","0","0","1","113.45","0.35000000000000003","113.75","0.09843890439847355","2.2518710091807286","4.313479551803608","5.564140447122998E-4","escape","pursue","1"
"10","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0","1","0.99","0.11","1","0","3461","0","0","0","1","112.35000000000001","60.7","173","213.57440003429562","8.271936780018084","0.05997305840764534","0.44111942079206024","escape","pursue","1"
"35","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0","1","0.99","0.11","1","0","4704","0","0","0","1","57.95","142","235.15","510.0358501154044","28.228864914742203","0.04619290323388555","0.177368671341139","exhausted","pursue","1"
"48","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0","1","0.99","0.11","1","0","2036","0","0","0","1","101.75","0","101.75","0","0","0","0","forage","stalk","1"
"11","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0","1","0.99","0.11","1","0","4446","0","0","0","1","58.550000000000004","156.9","222.25","510.2686317458606","46.74639884638608","0.06003084108237688","0.26090797728523746","exhausted","pursue","1"
"23","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0","1","0.99","0.11","1","0","3978","0","0","1","0","114.45","84.45","198.85000000000002","295.6996959198721","17.388694267306054","0.05282454343090742","0.2026755760881161","safe","search","1"
"29","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0","1","0.99","0.11","1","0","3105","0","0","0","1","155.20000000000002","0","155.20000000000002","0","0","0","0","forage","stalk","1"
"52","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0","1","0.99","0.11","1","0","1017","0","0","0","1","32","18.85","50.800000000000004","45.11753461628367","23.23002922243661","0.12204868150778514","0.19636510345912095","escape","pursue","1"
"14","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0","1","0.99","0.11","1","0","5763","0","0","0","1","164.70000000000002","123.45","288.1","335.26131241850436","43.917082585118806","0.0777744644233655","0.306509978659799","escape","pursue","1"
"8","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0","1","0.99","0.11","1","0","4194","0","0","0","1","58.150000000000006","131.85","209.65","510.01480596763366","29.395483362469474","0.047639211931812725","0.2630007097968239","exhausted","pursue","1"
"38","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0","1","0.99","0.11","1","0","5224","0","0","0","1","260.40000000000003","0.8","261.15000000000003","2.9541504169523964","0.9829069665145932","0.4037037194715735","0.18260780422024014","escape","pursue","1"
"43","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0","1","0.99","0.11","1","0","3813","0","0","0","1","120.95","69.7","190.60000000000002","242.15658823289206","7.8517560984677965","0.05325803591875438","0.2066358619647802","escape","pursue","1"
"44","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0","1","0.99","0.11","1","0","2227","0","0","1","0","107.25","4.1000000000000005","111.30000000000001","26.187377594851316","0.4748732503910054","0.019356328471139155","1.1072997325715201","safe","search","1"
"46","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0","1","0.99","0.11","1","0","4304","0","0","0","1","41.25","138.95000000000002","215.15","510.0126813249858","19.657286579630387","0.04562433538321111","0.26838478601887494","exhausted","pursue","1"
"21","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0","1","0.99","0.11","1","0","4782","0","0","0","1","57","162.35000000000002","239.05","510.03608854700053","58.79385602834846","0.06750476903159734","0.19983713225109256","exhausted","pursue","1"
"62","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0","1","0.99","0.11","1","0","213","0","0","0","1","10.450000000000001","0.2","10.600000000000001","0.492202386670418","0.16538278401652234","5.993755272392358","0.498126120357565","escape","pursue","1"
"7","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0","1","0.99","0.11","1","0","5194","0","0","1","0","209.85000000000002","49.85","259.65000000000003","195.92753739910657","8.758872773386155","0.04901397264102091","0.18144719684082622","safe","search","1"
"33","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0","1","0.99","0.11","1","0","7559","0","0","0","1","192.15","163.60000000000002","377.90000000000003","510.41236396577915","49.5099224222694","0.061485882097417476","0.27521661911989515","exhausted","pursue","1"
"15","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0","1","0.99","0.11","1","0","4023","0","0","0","1","116.65","84.5","201.10000000000002","253.97907411928614","27.153834374351394","0.07698604645628009","0.21345438818240553","escape","pursue","1"
"54","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0","1","0.99","0.11","1","0","885","0","0","0","1","43.300000000000004","0.9500000000000001","44.2","0.3795169017793356","2.9868445542888797","2.173863280749453","0.032360659926830675","escape","pursue","1"
"47","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0","1","0.99","0.11","1","0","3435","0","0","1","0","130.95000000000002","42.25","171.70000000000002","138.96702793845466","1.3668336014401608","0.06133457522173162","0.9545438305883256","safe","search","1"
"49","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0","1","0.99","0.11","1","0","3815","0","0","0","1","8","150.5","190.70000000000002","510.04450646669835","30.00009098639387","0.05360129639522063","0.2882959234422863","exhausted","pursue","1"
"42","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0","1","0.99","0.11","1","0","4119","0","0","0","1","38.75","153.60000000000002","205.9","510.02991717935055","41.766729392440304","0.05487536822500544","0.336272073762577","exhausted","pursue","1"
"22","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0","1","0.99","0.11","1","0","5412","0","0","0","1","270","0.6000000000000001","270.55","0.502935574033307","2.1062322072725292","0.48809521830182806","0.031649349804012586","escape","pursue","1"
"70","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0","1","0.99","0.11","1","0","555","0","0","0","1","25.5","0","27.700000000000003","0","0","0","0","escape","pursue","1"
"18","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0","1","0.99","0.11","1","0","5832","0","0","1","0","193.75","97.85000000000001","291.55","366.80821394027896","32.16418630684273","0.049285582570605335","0.32127914583771333","safe","search","1"
"65","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0","1","0.99","0.11","1","0","1284","0","0","0","1","63.550000000000004","0.65","64.15","0.3273057913034378","1.4821109359923998","1.3543318321890387","0.10832565901483089","escape","pursue","1"
"64","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0","1","0.99","0.11","1","0","1856","0","0","1","0","29.3","63.5","92.75","313.97939411175213","9.966826578060106","0.04096320232570667","0.36297135616398785","safe","search","1"
"72","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0","1","0.99","0.11","1","0","1782","0","0","1","0","0.45","88.65","89.05000000000001","283.48569499685607","16.982267290671906","0.06652787867952309","0.4906910961831469","safe","search","1"
"55","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0","1","0.99","0.11","1","0","3660","0","0","1","0","51.7","131.3","182.95000000000002","452.1809412705419","18.057639561123505","0.051151233098108234","0.3028239989016671","safe","search","1"
"69","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0","1","0.99","0.11","1","0","1260","0","0","0","1","22.05","40.95","62.95","114.05554717355139","26.618939233490202","0.07607339832635325","0.2298491426385068","escape","pursue","1"
"53","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0","1","0.99","0.11","1","0","4288","0","0","0","1","14.75","171.60000000000002","214.35000000000002","510.06981957775247","21.220500168814546","0.06927111338797322","0.21277496169647522","exhausted","pursue","1"
"30","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0","1","0.99","0.11","1","0","6619","0","0","0","1","330.55","0.4","330.90000000000003","0.15654264467408743","3.159391350715906","2.229603364871234","0.0026264120859272487","escape","pursue","1"
"68","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0","1","0.99","0.11","1","0","3180","0","0","0","1","10","144.25","158.95000000000002","510.06218810844814","22.863751457927624","0.049455826801070614","0.20981269789850066","exhausted","pursue","1"
"59","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0","1","0.99","0.11","1","0","4010","0","0","0","1","31.400000000000002","137.4","200.45000000000002","510.0540454207227","31.48885162449359","0.0494877264480993","0.1828970600379526","exhausted","pursue","1"
"34","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0","1","0.99","0.11","1","0","6698","0","0","0","1","299.75","35.15","334.85","95.7506865074167","9.595752941091614","0.07539836662476354","0.22484517022373668","escape","pursue","1"
"26","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0","1","0.99","0.11","1","0","6790","0","0","0","1","338.65000000000003","0.8500000000000001","339.45000000000005","0.6713818040222085","3.4849510056045903","0.5539639133189445","0.026359780423759277","escape","pursue","1"
"25","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0","1","0.99","0.11","1","0","6329","0","0","0","1","316.05","0.4","316.40000000000003","0.14727565489252892","3.441949959432049","2.5190165406106453","0.0016648457682658627","escape","pursue","1"
"39","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0","1","0.99","0.11","1","0","9999","0","0","0","1","497.1","0","499.90000000000003","0","0","0","0","forage","stalk","1"
"67","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0","1","0.99","0.11","1","0","2766","0","0","0","1","107.45","30.85","138.25","135.60342812314403","6.707746365147508","0.05889693400965022","0.6895201151298885","escape","pursue","1"
"4","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0","1","0.99","0.11","1","0","7631","0","0","0","1","228.8","140.9","381.5","510.1020856209337","33.991625306363304","0.04284482753565015","0.26897811250906595","exhausted","pursue","1"
"3","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0","1","0.99","0.11","1","0","7354","0","0","0","1","190.8","175.8","367.65000000000003","510.02320973319945","82.44772023645048","0.07866784518709989","0.2579444027289154","exhausted","pursue","1"
"88","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0","1","0.99","0.11","1","0","382","0","0","0","1","17.400000000000002","1.7000000000000002","19.05","2.363889298844294","1.595888618456329","0.6094099499694858","0.5054020133944818","escape","pursue","1"
"86","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0","1","0.99","0.11","1","0","1582","0","0","0","1","78.15","0.9500000000000001","79.05000000000001","0.8830531612537145","2.4467897442718716","0.43788643299004604","0.05478328341086469","escape","pursue","1"
"41","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0","1","0.99","0.11","1","0","7808","0","0","0","1","221.75","127.35000000000001","390.35","510.0529880345708","38.169507952663366","0.04596047452438973","0.18988985714289067","exhausted","pursue","1"
"91","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0","1","0.99","0.11","1","0","980","0","0","0","1","46.300000000000004","0","48.95","0","0","0","0","escape","pursue","1"
"73","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0","1","0.99","0.11","1","0","4185","0","0","0","1","60.150000000000006","149.1","209.20000000000002","504.456405807181","29.914575201518623","0.060104796833867775","0.3737597089684838","escape","pursue","1"
