"BehaviorSpace results (NetLogo 6.1.1)"
"predator-prey-model-revised-17_03_2020.nlogo"
"PS 134"
"05/17/2020 19:20:11:254 +1000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-75","75","-75","75"
"[run number]","prey-limb-length","prey-vision-distance","prey-vision-angle","freeze-distance","flight-initiation-distance","prey-exhaustion-distance","time-to-turn","time-spent-circling","predator-limb-length","predator-vision-distance","predator-vision-angle","predator-exhaustion-distance","kill-distance","obstacle-proportion","obstacle-radius","prey-obstacle-sensitivity","predator-obstacle-sensitivity","number-of-refuges","number-of-target-patches","[step]","number-obstacles","count patches with [ pcolor = brown ] / count patches","prey-win","predator-win","detect-time","pursuit-time","sim-time","prey-escape-length","predator-pursuit-length","prey-curviness","predator-curviness","[ behaviour ] of one-of prey","[ behaviour ] of one-of predators","prey-detected"
"37","0.5","15","180","10","5","510","3","1","0.5","5","180","510","1","0.05","1","0.99","0.99","0","0","2579","87","0.05004166483926144","0","1","125.35000000000001","3.6","128.9","3.9288272876588946","0.5012190623149781","1.9129854711204832","0.8198356075990814","circle","stalk","1"
"27","0.5","15","180","10","5","510","3","1","0.5","5","180","510","1","0.05","1","0.99","0.99","0","0","8414","89","0.05004166483926144","0","1","11.350000000000001","196.45000000000002","420.65000000000003","510.1725596920328","69.05915156630337","0.2514423589509049","0.7536129304375335","exhausted","pursue","1"
"18","0.5","15","180","10","5","510","3","1","0.5","5","180","510","1","0.05","1","0.99","0.99","0","0","2844","90","0.05004166483926144","0","1","136.85","5.3500000000000005","142.15","8.954898634857857","6.357583353662322","0.23297453592231945","0.35981197913575047","escape","pursue","1"
"10","0.5","15","180","10","5","510","3","1","0.5","5","180","510","1","0.05","1","0.99","0.99","0","0","7364","87","0.05004166483926144","0","1","116","184.20000000000002","368.15000000000003","510.0094635364887","7.77725596379982","0.16097403268638016","0.5133748854887535","exhausted","pursue","1"
"26","0.5","15","180","10","5","510","3","1","0.5","5","180","510","1","0.05","1","0.99","0.99","0","0","6794","95","0.05004166483926144","0","1","36.5","191.3","339.65000000000003","510.0991789000309","9.387534842721191","0.18226456129787882","0.4981189026935999","exhausted","pursue","1"
"36","0.5","15","180","10","5","510","3","1","0.5","5","180","510","1","0.05","1","0.99","0.99","0","0","5006","86","0.05004166483926144","0","1","197.75","52.550000000000004","250.25","129.28453177316618","3.1385163776618175","0.2126461491179836","0.363561542940445","escape","pursue","1"
"32","0.5","15","180","10","5","510","3","1","0.5","5","180","510","1","0.05","1","0.99","0.99","0","0","4685","85","0.05004166483926144","0","1","133.8","53.800000000000004","234.20000000000002","159.1935208163857","1.5381638037033998","0.21925993682203884","0.6322597592529603","forage","search","1"
"20","0.5","15","180","10","5","510","3","1","0.5","5","180","510","1","0.05","1","0.99","0.99","0","0","7002","91","0.05004166483926144","0","1","157.85000000000002","189.4","350.05","510.1130134379566","4.986554545597983","0.18137629345571965","0.35714805360145396","exhausted","pursue","1"
"11","0.5","15","180","10","5","510","3","1","0.5","5","180","510","1","0.05","1","0.99","0.99","0","0","4893","88","0.05004166483926144","0","1","168.5","76.15","244.60000000000002","194.11973767261168","5.016095929127746","0.17026231951514625","1.053821524757593","escape","pursue","1"
"28","0.5","15","180","10","5","510","3","1","0.5","5","180","510","1","0.05","1","0.99","0.99","0","0","6432","92","0.05004166483926144","0","1","240.65","80.95","321.55","191.855129586695","2.768965159461519","0.2478516862760591","0.410103893463945","escape","pursue","1"
