"BehaviorSpace results (NetLogo 6.1.1)"
"predator-prey-model-revised-17_03_2020.nlogo"
"PS 128"
"05/16/2020 17:44:20:084 +1000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-75","75","-75","75"
"[run number]","prey-limb-length","prey-vision-distance","prey-vision-angle","freeze-distance","flight-initiation-distance","prey-exhaustion-distance","time-to-turn","time-spent-circling","predator-limb-length","predator-vision-distance","predator-vision-angle","predator-exhaustion-distance","kill-distance","obstacle-proportion","obstacle-radius","prey-obstacle-sensitivity","predator-obstacle-sensitivity","number-of-refuges","number-of-target-patches","[step]","number-obstacles","count patches with [ pcolor = brown ] / count patches","prey-win","predator-win","detect-time","pursuit-time","sim-time","prey-escape-length","predator-pursuit-length","prey-curviness","predator-curviness","[ behaviour ] of one-of prey","[ behaviour ] of one-of predators","prey-detected"
"24","0.5","15","180","10","5","510","3","1","0.5","5","180","10","1","0.05","1","0.99","0.99","1","0","7","94","0.05004166483926144","0","1","0.05","0.30000000000000004","0.30000000000000004","0.856921278928281","1.122221441608553","2.235561831915444","0.0040003463272181615","escape","pursue","1"
"30","0.5","15","180","10","5","510","3","1","0.5","5","180","10","1","0.05","1","0.99","0.99","1","0","3373","93","0.05004166483926144","1","0","1.35","167.3","168.60000000000002","466.8307764752288","0.3737923013768479","0.1666302725004947","0.39104995440380824","safe","search","1"
"9","0.5","15","180","10","5","510","3","1","0.5","5","180","10","1","0.05","1","0.99","0.99","1","0","1582","85","0.05004166483926144","1","0","0","50.35","79.05000000000001","149.19184310982865","0","0.1302514354547657","0","safe","search","0"
"26","0.5","15","180","10","5","510","3","1","0.5","5","180","10","1","0.05","1","0.99","0.99","1","0","5929","85","0.05004166483926144","0","1","77.35000000000001","192.75","296.40000000000003","510.3387052962672","4.0351366039545935","0.16423042472139868","0.07447538109047372","exhausted","pursue","1"
"16","0.5","15","180","10","5","510","3","1","0.5","5","180","10","1","0.05","1","0.99","0.99","1","0","5068","90","0.05004166483926144","1","0","193.60000000000002","59.800000000000004","253.35000000000002","160.55572666482624","1.0467770428481578","0.19091073248737764","0.9759279581368194","safe","search","1"
"2","0.5","15","180","10","5","510","3","1","0.5","5","180","10","1","0.05","1","0.99","0.99","1","0","7589","89","0.05004166483926144","0","1","225.45000000000002","93.15","379.40000000000003","266.5902833017728","2.8404996219416954","0.1512413294366202","0.057524037556785215","escape","pursue","1"
"11","0.5","15","180","10","5","510","3","1","0.5","5","180","10","1","0.05","1","0.99","0.99","1","0","8820","95","0.05004166483926144","1","0","244.75","179.95000000000002","440.95000000000005","510.04895761065336","9.965257759405079","0.2151118329569881","0.8800065803011518","exhausted","pursue","1"
"3","0.5","15","180","10","5","510","3","1","0.5","5","180","10","1","0.05","1","0.99","0.99","1","0","10798","91","0.05004166483926144","1","0","295.25","183.95000000000002","539.85","510.4202406594693","9.98736056742673","0.16416077927468523","0.5353944542879551","exhausted","pursue","1"
"25","0.5","15","180","10","5","510","3","1","0.5","5","180","10","1","0.05","1","0.99","0.99","1","0","8637","93","0.05004166483926144","0","1","394.70000000000005","37.15","431.8","104.5603334384974","3.9130109056006352","0.12636810363422077","0.9284711666574544","escape","pursue","1"
"21","0.5","15","180","10","5","510","3","1","0.5","5","180","10","1","0.05","1","0.99","0.99","1","0","12265","94","0.05004166483926144","0","1","549","188.60000000000002","613.2","510.07862788829607","9.147237692364449","0.16128599242135083","0.8084457774196725","exhausted","pursue","1"
"35","0.5","15","180","10","5","510","3","1","0.5","5","180","10","1","0.05","1","0.99","0.99","1","0","6003","95","0.05004166483926144","0","1","299.6","0.55","300.1","0.4666111193158372","0.4369037284863073","0.4758928378442823","0.5226041756812577","escape","pursue","1"
"20","0.5","15","180","10","5","510","3","1","0.5","5","180","10","1","0.05","1","0.99","0.99","1","0","15874","87","0.05004166483926144","0","1","638.85","154.85000000000002","793.6500000000001","374.9680325087672","6.080279770850622","0.1954640905194763","0.6151581760934142","escape","pursue","1"
"38","0.5","15","180","10","5","510","3","1","0.5","5","180","10","1","0.05","1","0.99","0.99","1","0","5851","87","0.05004166483926144","0","1","201.55","184.15","292.5","483.396938073323","7.669169920562769","0.1679314072069796","0.1209506901185","escape","pursue","1"
"13","0.5","15","180","10","5","510","3","1","0.5","5","180","10","1","0.05","1","0.99","0.99","1","0","10076","90","0.05004166483926144","1","0","0","11.5","503.75","35.27476344491082","0","0.12849572877545226","0","safe","search","0"
"28","0.5","15","180","10","5","510","3","1","0.5","5","180","10","1","0.05","1","0.99","0.99","1","0","16130","90","0.05004166483926144","1","0","733","77.4","806.45","207.77393225604183","1.529483431105407","0.17877401670305018","0.46299203219775803","safe","search","1"
"27","0.5","15","180","10","5","510","3","1","0.5","5","180","10","1","0.05","1","0.99","0.99","1","0","18000","87","0.05004166483926144","1","0","0","200.75","899.95","510.243015963892","0","0.21244679031647457","0","exhausted","search","0"
"32","0.5","15","180","10","5","510","3","1","0.5","5","180","10","1","0.05","1","0.99","0.99","1","0","14074","94","0.05004166483926144","0","1","703.1","0.6000000000000001","703.6500000000001","3.284731854100764","0.23145416655936576","0.24464600656017824","2.3046196353633266","escape","pursue","1"
"17","0.5","15","180","10","5","510","3","1","0.5","5","180","10","1","0.05","1","0.99","0.99","1","0","16329","91","0.05004166483926144","1","0","0","150.3","816.4000000000001","390.2815288650716","0","0.1789678510339867","0","safe","search","0"
"19","0.5","15","180","10","5","510","3","1","0.5","5","180","10","1","0.05","1","0.99","0.99","1","0","18000","95","0.05004166483926144","1","0","0","0","899.95","0","0","0","0","forage","search","0"
"18","0.5","15","180","10","5","510","3","1","0.5","5","180","10","1","0.05","1","0.99","0.99","1","0","18000","85","0.05004166483926144","1","0","0","188.25","899.95","510.4075391204678","0","0.1503593940539558","0","exhausted","search","0"
"8","0.5","15","180","10","5","510","3","1","0.5","5","180","10","1","0.05","1","0.99","0.99","1","0","18000","88","0.05004166483926144","1","0","844.6500000000001","55.35","899.95","167.77745813746463","0.5895813786121515","0.10701373822838228","1.002592223026456","escape","search","1"
"7","0.5","15","180","10","5","510","3","1","0.5","5","180","10","1","0.05","1","0.99","0.99","1","0","18000","90","0.05004166483926144","1","0","0","0","899.95","0","0","0","0","forage","search","0"
"37","0.5","15","180","10","5","510","3","1","0.5","5","180","10","1","0.05","1","0.99","0.99","1","0","10933","90","0.05004166483926144","0","1","389.95000000000005","156.70000000000002","546.6","371.8189906547935","4.329840983383139","0.2207247031544286","0.47449385126621235","escape","pursue","1"
"23","0.5","15","180","10","5","510","3","1","0.5","5","180","10","1","0.05","1","0.99","0.99","1","0","18000","96","0.05004166483926144","1","0","0","0","899.95","0","0","0","0","forage","search","0"
"47","0.5","15","180","10","5","510","3","1","0.5","5","180","10","1","0.05","1","0.99","0.99","1","0","3023","94","0.05004166483926144","1","0","35.95","66.60000000000001","151.1","204.95313094890037","3.0129894706879403","0.1089486533704694","0.8151659986960685","safe","search","1"
"36","0.5","15","180","10","5","510","3","1","0.5","5","180","10","1","0.05","1","0.99","0.99","1","0","9896","87","0.05004166483926144","0","1","345.95000000000005","159.4","494.75","331.19722398351433","7.403008814803744","0.2529436395314092","0.5635489996110838","escape","pursue","1"
"33","0.5","15","180","10","5","510","3","1","0.5","5","180","10","1","0.05","1","0.99","0.99","1","0","18000","92","0.05004166483926144","1","0","0","0","899.95","0","0","0","0","forage","search","0"
"45","0.5","15","180","10","5","510","3","1","0.5","5","180","10","1","0.05","1","0.99","0.99","1","0","7712","92","0.05004166483926144","0","1","164.10000000000002","206.70000000000002","385.55","510.03120789234043","4.871515445265736","0.1826749159052989","0.353303906091549","exhausted","pursue","1"
"15","0.5","15","180","10","5","510","3","1","0.5","5","180","10","1","0.05","1","0.99","0.99","1","0","18000","89","0.05004166483926144","1","0","0","0","899.95","0","0","0","0","forage","search","0"
"12","0.5","15","180","10","5","510","3","1","0.5","5","180","10","1","0.05","1","0.99","0.99","1","0","18000","88","0.05004166483926144","1","0","0","0","899.95","0","0","0","0","forage","search","0"
"4","0.5","15","180","10","5","510","3","1","0.5","5","180","10","1","0.05","1","0.99","0.99","1","0","18000","85","0.05004166483926144","1","0","720.0500000000001","179.95000000000002","899.95","485.8839889123044","7.451326605279229","0.17577268142501823","0.5117262836382207","escape","search","1"
"22","0.5","15","180","10","5","510","3","1","0.5","5","180","10","1","0.05","1","0.99","0.99","1","0","18000","91","0.05004166483926144","1","0","891.45","8.55","899.95","29.746194722407324","0.8977151688899278","0.034899673731407885","0.22092286333781846","escape","search","1"
"5","0.5","15","180","10","5","510","3","1","0.5","5","180","10","1","0.05","1","0.99","0.99","1","0","18000","90","0.05004166483926144","1","0","0","0","899.95","0","0","0","0","forage","search","0"
"6","0.5","15","180","10","5","510","3","1","0.5","5","180","10","1","0.05","1","0.99","0.99","1","0","18000","94","0.05004166483926144","1","0","0","0","899.95","0","0","0","0","forage","search","0"
"29","0.5","15","180","10","5","510","3","1","0.5","5","180","10","1","0.05","1","0.99","0.99","1","0","18000","89","0.05004166483926144","1","0","0","0","899.95","0","0","0","0","forage","search","0"
"31","0.5","15","180","10","5","510","3","1","0.5","5","180","10","1","0.05","1","0.99","0.99","1","0","18000","89","0.05004166483926144","1","0","0","0","899.95","0","0","0","0","forage","search","0"
"40","0.5","15","180","10","5","510","3","1","0.5","5","180","10","1","0.05","1","0.99","0.99","1","0","9635","93","0.05004166483926144","0","1","386.20000000000005","95.55000000000001","481.70000000000005","271.24247244899857","5.9104682981706835","0.19726821987849588","0.7658259927042983","escape","pursue","1"
"1","0.5","15","180","10","5","510","3","1","0.5","5","180","10","1","0.05","1","0.99","0.99","1","0","18000","87","0.05004166483926144","1","0","0","0","899.95","0","0","0","0","forage","search","0"
"10","0.5","15","180","10","5","510","3","1","0.5","5","180","10","1","0.05","1","0.99","0.99","1","0","18000","86","0.05004166483926144","1","0","0","0","899.95","0","0","0","0","forage","search","0"
"34","0.5","15","180","10","5","510","3","1","0.5","5","180","10","1","0.05","1","0.99","0.99","1","0","18000","92","0.05004166483926144","1","0","0","0","899.95","0","0","0","0","forage","search","0"
"14","0.5","15","180","10","5","510","3","1","0.5","5","180","10","1","0.05","1","0.99","0.99","1","0","18000","86","0.05004166483926144","1","0","0","0","899.95","0","0","0","0","forage","search","0"
"53","0.5","15","180","10","5","510","3","1","0.5","5","180","10","1","0.05","1","0.99","0.99","1","0","3676","88","0.05004166483926144","0","1","181.65","2.15","183.75","2.410915642945791","2.2548462302709407","0.5047149402195023","0.4159922333365814","escape","pursue","1"
"71","0.5","15","180","10","5","510","3","1","0.5","5","180","10","1","0.05","1","0.99","0.99","1","0","2233","93","0.05004166483926144","1","0","10.05","102.10000000000001","111.60000000000001","227.69476941143193","9.96907317750227","0.2741826969468411","0.2673131420430758","escape","pursue","1"
"46","0.5","15","180","10","5","510","3","1","0.5","5","180","10","1","0.05","1","0.99","0.99","1","0","10125","85","0.05004166483926144","1","0","338.95000000000005","167.3","506.20000000000005","443.96146934421955","4.191523282340078","0.1648289960069104","0.5283431907591289","safe","search","1"
"73","0.5","15","180","10","5","510","3","1","0.5","5","180","10","1","0.05","1","0.99","0.99","1","0","629","91","0.05004166483926144","0","1","15","16.45","31.400000000000002","36.790456220374686","0.674802534638544","0.43581107249684187","0.900328135305075","escape","pursue","1"
"43","0.5","15","180","10","5","510","3","1","0.5","5","180","10","1","0.05","1","0.99","0.99","1","0","10409","86","0.05004166483926144","0","1","516.8000000000001","50.550000000000004","520.4","120.82180444859044","5.646324770845188","0.20454577446427835","0.17929607774693757","escape","pursue","1"
"75","0.5","15","180","10","5","510","3","1","0.5","5","180","10","1","0.05","1","0.99","0.99","1","0","5065","89","0.05004166483926144","0","1","47.050000000000004","196.05","253.20000000000002","510.01339148944","4.246913086841868","0.18226028244470227","0.5809270394905315","exhausted","pursue","1"
"58","0.5","15","180","10","5","510","3","1","0.5","5","180","10","1","0.05","1","0.99","0.99","1","0","10258","90","0.05004166483926144","1","0","382.20000000000005","130.70000000000002","512.85","338.07625593783183","0.0421373664598573","0.19102872026447024","1.4747779522614235","safe","search","1"
"39","0.5","15","180","10","5","510","3","1","0.5","5","180","10","1","0.05","1","0.99","0.99","1","0","18000","92","0.05004166483926144","1","0","0","0","899.95","0","0","0","0","forage","search","0"
"66","0.5","15","180","10","5","510","3","1","0.5","5","180","10","1","0.05","1","0.99","0.99","1","0","8445","93","0.05004166483926144","0","1","236.65","182.8","422.20000000000005","510.0748810509316","4.111032823336065","0.1674544591188718","0.322691193956288","exhausted","pursue","1"
"63","0.5","15","180","10","5","510","3","1","0.5","5","180","10","1","0.05","1","0.99","0.99","1","0","10622","86","0.05004166483926144","0","1","281.55","205.60000000000002","531.0500000000001","510.09580757566465","8.424452413959823","0.17035870393938687","0.5624285515901741","exhausted","pursue","1"
"62","0.5","15","180","10","5","510","3","1","0.5","5","180","10","1","0.05","1","0.99","0.99","1","0","8010","91","0.05004166483926144","0","1","398.40000000000003","2.1","400.45000000000005","2.4717477963646948","1.8336340513486862","0.7410407850086603","0.457432618234381","escape","pursue","1"
