"BehaviorSpace results (NetLogo 6.1.0)"
"predator-prey-model-revised-17_03_2020-for_cheetah_vs_impala.nlogo"
"cheetah vs impala - open savanna"
"05/28/2020 09:09:57:529 +1000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-200","200","-200","200"
"[run number]","prey-max-velocity","prey-agility","prey-acceleration","prey-deceleration","prey-vision-distance","prey-vision-angle","freeze-distance","flight-initiation-distance","prey-exhaustion-distance","time-to-turn","time-spent-circling","predator-max-velocity","predator-agility","predator-acceleration","predator-deceleration","predator-vision-distance","predator-vision-angle","predator-exhaustion-distance","kill-distance","obstacle-proportion","obstacle-radius","prey-obstacle-sensitivity","predator-obstacle-sensitivity","number-of-refuges","number-of-target-patches","[step]","number-obstacles","count patches with [ pcolor = brown ] / count patches","prey-win","predator-win","detect-time","pursuit-time","sim-time","prey-escape-length","predator-pursuit-length","prey-curviness","predator-curviness","[ behaviour ] of one-of prey","[ behaviour ] of one-of predators","prey-detected"
"79","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","2774","60","0.010006156678130112","0","1","25.450000000000003","113.25","138.65","265.73333795178434","143.4306790962209","0.14376431297320735","0.310455693048864","escape","pursue","1"
"78","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","6648","60","0.010006156678130112","0","1","52.25","218.15","332.35","800.360616703145","131.62254652202333","0.057037077981372614","0.31240259569600437","exhausted","pursue","1"
"73","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","18000","57","0.010006156678130112","1","0","0","0","899.95","0","0","0","0","forage","search","0"
"72","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","18000","59","0.010006156678130112","1","0","898.35","1.7000000000000002","899.95","1.931633493350503","0.9608519337962339","1.4345175782750017","1.2970536388698197","escape","pursue","1"
"82","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","60","59","0.010006156678130112","0","1","0.05","2.95","2.95","17.44633890451664","5.164615456826253","0.054077229193750055","0.24613462686325502","escape","pursue","1"
"84","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","1317","60","0.010006156678130112","0","1","0.15000000000000002","65.7","65.8","211.91715495402983","61.964019440150985","0.07381103906112521","0.36151731864320436","escape","pursue","1"
"83","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","1815","56","0.010006156678130112","0","1","57.150000000000006","33.65","90.7","75.57607988788389","66.49484130085506","0.15012746570478294","0.18131232575714384","escape","pursue","1"
"81","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","6365","60","0.010006156678130112","1","0","28.6","289.65000000000003","318.20000000000005","789.0602861521246","299.97596813979425","0.11586815655770911","0.23114298031177385","escape","pursue","1"
"77","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","10202","57","0.010006156678130112","0","1","455.35","54.75","510.05","102.73052910387231","67.92133861842679","0.2094228408298912","0.3363053576242029","escape","pursue","1"
"80","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","10061","59","0.010006156678130112","0","1","338.65000000000003","164.45000000000002","503","448.2662241962299","106.98417267574267","0.11402079420996274","0.23576209738881967","escape","pursue","1"
"85","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","4130","61","0.010006156678130112","0","1","187.60000000000002","18.900000000000002","206.45000000000002","27.379508000831866","31.46867351292852","0.23313891308042387","0.22255808142984101","escape","pursue","1"
"87","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","3308","58","0.010006156678130112","0","1","113.25","52.150000000000006","165.35000000000002","108.85159012997663","57.47129998148208","0.14677989872649957","0.342781692904977","escape","pursue","1"
"76","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","17935","55","0.010006156678130112","0","1","644","252.8","896.7","581.3012152286386","127.57199343303634","0.16390377448548174","0.31623644136242635","escape","pursue","1"
"75","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","18000","61","0.010006156678130112","1","0","504.95000000000005","0","899.95","0","0","0","0","forage","search","1"
"89","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","5726","59","0.010006156678130112","0","1","251.20000000000002","35.1","286.25","51.3832847563442","41.71548250267601","0.2782823262909165","0.25626700860152585","escape","pursue","1"
"91","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","6305","57","0.010006156678130112","0","1","0.05","252.25","315.20000000000005","800.3464280044104","207.65368018192672","0.11041858517653602","0.2885237957506619","exhausted","pursue","1"
"92","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","4568","57","0.010006156678130112","0","1","22.450000000000003","218.25","228.35000000000002","647.9558860492695","90.8058414551745","0.0989251610287251","0.2875064035467492","escape","pursue","1"
"86","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","12696","56","0.010006156678130112","0","1","277.90000000000003","273.7","634.75","800.414073725424","43.69153144706119","0.10278354796770915","0.1771160915582582","exhausted","pursue","1"
"94","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","3258","56","0.010006156678130112","0","1","82.15","80.75","162.85000000000002","134.78721142265056","82.90820487158703","0.30180069159054085","0.34635252888055007","escape","pursue","1"
"88","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","9715","60","0.010006156678130112","0","1","337.15000000000003","148.6","485.70000000000005","439.62542761949453","177.14167024575798","0.1303423438913424","0.2525382607132504","escape","pursue","1"
"97","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","2028","58","0.010006156678130112","0","1","60.5","40.900000000000006","101.35000000000001","101.69276652517885","61.555026971671616","0.09866694671232838","0.25795672954269017","escape","pursue","1"
"93","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","4122","57","0.010006156678130112","0","1","138.85","67.25","206.05","216.8183018057644","50.40238527478292","0.08205731836317769","0.2012141584739406","escape","pursue","1"
"100","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","5843","57","0.010006156678130112","0","1","75.2","216.9","292.1","567.8218885324369","243.1083974015001","0.10975861433801136","0.27329873294749785","escape","pursue","1"
"99","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","5142","57","0.010006156678130112","0","1","178.70000000000002","78.4","257.05","172.94423690435764","97.3429673621003","0.1433871462351347","0.31698461260686844","escape","pursue","1"
"103","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","3407","58","0.010006156678130112","0","1","45.2","125.15","170.3","288.7603720239447","196.9348252703674","0.13479455850180383","0.24073257175404694","escape","pursue","1"
"104","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","5714","59","0.010006156678130112","0","1","130.20000000000002","152.25","285.65000000000003","355.0100518423192","116.7504900603563","0.11714349499570968","0.2524716824253819","escape","pursue","1"
"90","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","18000","61","0.010006156678130112","1","0","0","0","899.95","0","0","0","0","forage","search","0"
"96","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","14622","59","0.010006156678130112","0","1","485.35","185","731.0500000000001","673.5689565477728","161.77637267233345","0.069487941852608","0.2447414948500495","escape","pursue","1"
"98","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","18000","58","0.010006156678130112","1","0","615.1500000000001","223.3","899.95","800.0451797977596","202.42304124335743","0.07060234326718429","0.3927742568074256","exhausted","search","1"
"106","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","3493","56","0.010006156678130112","0","1","139.05","35.6","174.60000000000002","77.59316487797074","34.03723864932873","0.14375520258479765","0.46022095118421597","escape","pursue","1"
"95","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","18000","57","0.010006156678130112","1","0","0","0","899.95","0","0","0","0","forage","search","0"
"102","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","16464","57","0.010006156678130112","0","1","642.35","180.85000000000002","823.1500000000001","437.7551086100258","105.06971823371538","0.1115278783159071","0.14687725155573472","escape","pursue","1"
"109","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","6314","60","0.010006156678130112","0","1","33.6","263.2","315.65000000000003","800.0857801964485","141.27381682185293","0.0905267503330419","0.3151139271919852","exhausted","pursue","1"
"101","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","18000","59","0.010006156678130112","1","0","0","0","899.95","0","0","0","0","forage","search","0"
"110","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","3678","60","0.010006156678130112","0","1","62.900000000000006","121","183.85000000000002","246.3469403832697","173.72548285520247","0.1542232128160646","0.2796333787082586","escape","pursue","1"
"108","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","9897","57","0.010006156678130112","0","1","298.15000000000003","196.70000000000002","494.8","528.6895769984344","111.69319530259844","0.11726127929066488","0.36052374173728535","escape","pursue","1"
"107","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","11153","58","0.010006156678130112","0","1","439.45000000000005","118.2","557.6","244.56301862352305","114.65578494683328","0.2252936394299443","0.22089846570587182","escape","pursue","1"
"112","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","4565","56","0.010006156678130112","0","1","70.60000000000001","157.65","228.20000000000002","338.94358148751473","154.99753366177475","0.16105940179989012","0.3378750809376329","escape","pursue","1"
"113","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","5681","58","0.010006156678130112","0","1","0.05","236.05","284","800.1382971072469","161.1106165015633","0.07485187506240024","0.2057060132481585","exhausted","pursue","1"
"116","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","1524","58","0.010006156678130112","0","1","62.45","13.75","76.15","32.73688265496937","14.648657447796673","0.126585401403653","0.4676819984818262","escape","pursue","1"
"105","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","18000","55","0.010006156678130112","1","0","0","0","899.95","0","0","0","0","forage","search","0"
"120","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","7824","62","0.010006156678130112","0","1","25","234","391.15000000000003","800.0703923390427","164.01674014900703","0.08175875934803672","0.40203020459884375","exhausted","pursue","1"
"118","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","7026","57","0.010006156678130112","0","1","100","251.3","351.25","643.017859892847","109.67286585563772","0.11148918525441251","0.27690474018992706","escape","pursue","1"
"117","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","8052","60","0.010006156678130112","0","1","369.45000000000005","33.15","402.55","99.91758870315525","60.856334403973996","0.10337888929551284","0.1908519655124412","escape","pursue","1"
"114","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","13538","60","0.010006156678130112","0","1","554.6","122.25","676.85","299.23371091093804","119.28823332121921","0.12075139383208346","0.3810155692793346","escape","pursue","1"
"121","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","6744","59","0.010006156678130112","0","1","255.8","81.4","337.15000000000003","178.15656325852595","112.37681290093954","0.14446726541223515","0.3230982794336676","escape","pursue","1"
"119","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","11758","59","0.010006156678130112","0","1","461.55","126.35000000000001","587.85","402.0518558887912","56.048366414386464","0.09496782821179073","0.19527955153325385","escape","pursue","1"
"125","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","5100","57","0.010006156678130112","0","1","0.05","254.85000000000002","254.95000000000002","698.5535622491195","197.25343185514987","0.10210113122112682","0.2520551760028211","escape","pursue","1"
"124","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","5412","59","0.010006156678130112","0","1","95.55000000000001","175.05","270.55","654.070462275239","124.46043199899367","0.0739660668807371","0.3068358224588389","escape","search","1"
"111","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","18000","56","0.010006156678130112","1","0","0","0","899.95","0","0","0","0","forage","search","0"
"123","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","7899","61","0.010006156678130112","0","1","304.55","90.4","394.90000000000003","189.53850452906528","98.71381765691378","0.18289130949212765","0.4167774696463915","escape","pursue","1"
"115","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","18000","58","0.010006156678130112","1","0","0","0","899.95","0","0","0","0","forage","search","0"
"127","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","4614","59","0.010006156678130112","0","1","225.75","4.95","230.65","9.80259243731462","9.840315169126352","0.24939030517951383","0.09741017079866372","escape","pursue","1"
"129","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","4640","61","0.010006156678130112","0","1","201.5","30.55","231.95000000000002","81.92537784349906","33.47546989783436","0.21386157020199406","0.32761242826235126","escape","pursue","1"
"131","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","7660","56","0.010006156678130112","0","1","34.1","337.90000000000003","382.95000000000005","800.0919381843833","261.15039067119994","0.16157423099659224","0.3261142344686665","exhausted","pursue","1"
"128","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","8123","55","0.010006156678130112","0","1","247.4","125.05000000000001","406.1","396.1607873708222","95.73227587975563","0.10562746591882233","0.22936415584566933","escape","pursue","1"
"133","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","6391","56","0.010006156678130112","1","0","0.05","319.5","319.5","738.4219186157997","299.85631056820034","0.14180700660342896","0.30645911037853657","escape","pursue","1"
"134","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","1808","58","0.010006156678130112","0","1","45.85","44.550000000000004","90.35000000000001","82.56653250786418","63.98131684014588","0.21811011475765318","0.2804206540319739","escape","pursue","1"
"132","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","7269","56","0.010006156678130112","0","1","210.9","152.55","363.40000000000003","366.26378710964474","221.06912947101313","0.14207981446276322","0.2797831511093397","escape","pursue","1"
"130","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","8112","59","0.010006156678130112","0","1","332.45000000000005","73.15","405.55","211.99644327768968","98.21088734248788","0.08954269839198548","0.170220613100726","escape","pursue","1"
"122","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","18000","57","0.010006156678130112","1","0","871.2","28.8","899.95","81.00587036506798","8.100185284368587","0.08051219535614985","0.7833445199368773","escape","search","1"
"139","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","2530","58","0.010006156678130112","0","1","4.4","122.10000000000001","126.45","245.32134624513708","168.57341925033586","0.16867253325975806","0.2964809976322552","escape","pursue","1"
"126","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","17928","60","0.010006156678130112","0","1","713.9000000000001","177.20000000000002","896.35","504.1188133343665","195.99886145472172","0.11542195055647475","0.32979801163021927","escape","pursue","1"
"138","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","6151","59","0.010006156678130112","0","1","36.4","271.15000000000003","307.5","720.5364142348486","227.5461418553597","0.10480658183542284","0.37114428827468204","escape","pursue","1"
"142","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","7011","57","0.010006156678130112","0","1","6.5","261.2","350.5","800.0189312447878","277.2714426446323","0.09040907160398476","0.37498849291644115","exhausted","pursue","1"
"137","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","10919","59","0.010006156678130112","0","1","384","161.95000000000002","545.9","390.0237385746921","205.77756728820094","0.13173631421917634","0.32550754293942835","escape","pursue","1"
"141","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","8017","60","0.010006156678130112","0","1","376.90000000000003","23.950000000000003","400.8","44.52388231261955","42.65277708297135","0.15790353185038933","0.24254085385233995","escape","pursue","1"
"144","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","7648","59","0.010006156678130112","0","1","259.5","121.80000000000001","382.35","293.3132168540877","156.84752814192512","0.13326241899060212","0.3976558397640447","escape","pursue","1"
"140","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","11661","57","0.010006156678130112","0","1","479.70000000000005","103.30000000000001","583","226.7131253184937","124.12033056913441","0.15335579377011063","0.35519733288014904","escape","pursue","1"
"143","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","11026","58","0.010006156678130112","0","1","312.1","229.10000000000002","551.25","652.4365049823524","179.03003329326054","0.09618399075933948","0.41035026548389275","escape","pursue","1"
"136","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","18000","56","0.010006156678130112","1","0","899.95","0","899.95","0","0","0","0","forage","search","1"
"147","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","8442","60","0.010006156678130112","0","1","237.35000000000002","184.75","422.05","501.8730723399638","193.31341932131022","0.11700157367389175","0.3332845082126655","escape","pursue","1"
"135","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","18000","57","0.010006156678130112","1","0","0","0","899.95","0","0","0","0","forage","search","0"
"151","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","4985","57","0.010006156678130112","0","1","0.05","219.75","249.20000000000002","800.0729909533584","104.37740852116066","0.08049223317169829","0.22482907256108597","exhausted","pursue","1"
"146","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","15033","60","0.010006156678130112","0","1","500.15000000000003","251.5","751.6","758.0813745283318","179.60672862132895","0.10799079453625038","0.23918492594032642","escape","pursue","1"
"152","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","4246","60","0.010006156678130112","0","1","152.45000000000002","59.85","212.25","108.8115039497508","79.06891121184096","0.23717437252471335","0.3453678168512359","escape","pursue","1"
"150","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","10993","61","0.010006156678130112","0","1","439.45000000000005","110.2","549.6","234.2057568141585","153.89828844724488","0.16607672973769586","0.25901805374404546","escape","pursue","1"
"145","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","18000","55","0.010006156678130112","1","0","0","0","899.95","0","0","0","0","forage","search","0"
"156","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","5128","59","0.010006156678130112","0","1","47.050000000000004","209.3","256.35","662.9865300887544","181.38063500140026","0.12254181864901859","0.2888785888107319","escape","pursue","1"
"157","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","2841","59","0.010006156678130112","0","1","36.15","105.9","142","241.36982530458806","162.13823085665933","0.12757494052381396","0.24544579361945376","escape","pursue","1"
"148","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","18000","59","0.010006156678130112","1","0","0","0","899.95","0","0","0","0","forage","search","0"
"153","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","13721","59","0.010006156678130112","0","1","498.25","187.8","686","559.5858019412374","99.92904166158529","0.11663794593330072","0.2984513001060689","escape","pursue","1"
"154","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","12778","58","0.010006156678130112","0","1","445.05","124.45","638.85","328.5060723695685","134.1907154054349","0.12708998794502885","0.31340833477695274","escape","pursue","1"
"149","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","18000","58","0.010006156678130112","1","0","0","0","899.95","0","0","0","0","forage","search","0"
"161","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","1342","59","0.010006156678130112","0","1","54.800000000000004","12.3","67.05","26.747516369749665","15.653369504708461","0.25489395789749547","0.27387378264746703","escape","pursue","1"
"160","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","6180","58","0.010006156678130112","0","1","219.65","89.35000000000001","308.95000000000005","213.54875589583287","145.23775504174063","0.137962924843479","0.2119654404303432","escape","pursue","1"
"158","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","9467","57","0.010006156678130112","0","1","276.05","197.3","473.3","453.46749404132214","142.72485539235987","0.2134362999877157","0.26296497719836115","escape","pursue","1"
"155","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","12267","55","0.010006156678130112","0","1","572.65","40.7","613.3000000000001","73.21457457370178","70.00816174552232","0.1997983862923736","0.20630230407081046","escape","pursue","1"
"159","13.8","3.429","5.7","6.3","50","240","50","30","800","3","3","19.9","3.569","8.3","10.6","50","180","300","0.66","0.01","1.5","0.99","0.99","0","0","11497","58","0.010006156678130112","0","1","301.95","272.90000000000003","574.8000000000001","737.6454623352344","93.15665294079344","0.12964327215906143","0.27483806227286645","escape","pursue","1"
