"BehaviorSpace results (NetLogo 6.1.1)"
"predator-prey-model-revised-17_03_2020.nlogo"
"PS 050"
"04/05/2020 13:39:57:051 +1000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-75","75","-75","75"
"[run number]","prey-limb-length","prey-vision-distance","prey-vision-angle","freeze-distance","flight-initiation-distance","prey-exhaustion-distance","time-to-turn","time-spent-circling","predator-limb-length","predator-vision-distance","predator-vision-angle","predator-exhaustion-distance","kill-distance","obstacle-proportion","obstacle-radius","prey-obstacle-sensitivity","predator-obstacle-sensitivity","number-of-refuges","number-of-target-patches","[step]","number-obstacles","count patches with [ pcolor = brown ] / count patches","prey-win","predator-win","detect-time","pursuit-time","sim-time","prey-escape-length","predator-pursuit-length","prey-curviness","predator-curviness","[ behaviour ] of one-of prey","[ behaviour ] of one-of predators","prey-detected"
"39","0.5","15","30","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","0","0","128","94","0.05004166483926144","0","1","5.7","0.7000000000000001","6.3500000000000005","3.5655754656206593","0.5137076595109515","0.03300847687989306","0.6385499643974051","escape","pursue","1"
"17","0.5","15","30","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","0","0","128","83","0.05004166483926144","0","1","0.15000000000000002","1.6500000000000001","6.3500000000000005","8.88427700286335","2.0605835080604624","0.042084694973461435","0.22473260722876784","forage","search","1"
"36","0.5","15","30","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","0","0","1191","90","0.05004166483926144","0","1","3.95","55.6","59.5","156.09142187757766","28.334942160265435","0.1555744793094029","0.31842969432226775","escape","pursue","1"
"1","0.5","15","30","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","0","0","2788","82","0.05004166483926144","0","1","6.6000000000000005","132.8","139.35","322.4407500323058","38.87133839606185","0.17536846026476954","0.32535255622039566","circle","stalk","1"
"15","0.5","15","30","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","0","0","4575","88","0.05004166483926144","0","1","27.400000000000002","188.20000000000002","228.70000000000002","510.0697230709386","58.84480029539127","0.16763337372459722","0.42096608659594736","exhausted","pursue","1"
"40","0.5","15","30","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","0","0","3998","91","0.05004166483926144","0","1","26.450000000000003","173.45000000000002","199.85000000000002","438.9558042638985","29.539633021561443","0.19583249513483084","0.36034261605150225","escape","pursue","1"
"8","0.5","15","30","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","0","0","3710","87","0.05004166483926144","0","1","33.65","151.85","185.45000000000002","394.6948546061762","47.06219336009605","0.19349886454979914","0.3247914132217161","escape","pursue","1"
"9","0.5","15","30","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","0","0","1396","89","0.05004166483926144","0","1","69.3","0.5","69.75","1.8229785781496393","1.363418448289508","0.03227003307288395","0.05686080149540902","escape","pursue","1"
"42","0.5","15","30","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","0","0","803","95","0.05004166483926144","0","1","36.65","0.5","40.1","1.252740666669234","0","2.4115695241763864","0","escape","pursue","1"
"25","0.5","15","30","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","0","0","2117","88","0.05004166483926144","0","1","104.9","0.9500000000000001","105.80000000000001","0.7330120495318342","1.3305571551763495","0.5827365294610858","0.17795616318097157","escape","pursue","1"
"2","0.5","15","30","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","0","0","1455","86","0.05004166483926144","0","1","69.8","2.95","72.7","2.9515541947228394","3.6233575138407517","0.7954002063334377","0.22516910427927675","escape","pursue","1"
"20","0.5","15","30","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","0","0","1681","88","0.05004166483926144","0","1","83.55000000000001","0.6000000000000001","84","0.08333742363245059","0.8018946588520749","17.77661733885661","0.13956254690598305","escape","pursue","1"
"30","0.5","15","30","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","0","0","2015","85","0.05004166483926144","0","1","100.60000000000001","0.15000000000000002","100.7","0.05755524485062054","0.30244980915724107","2.3126518667988543","0.037229199541659534","escape","pursue","1"
"22","0.5","15","30","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","0","0","2150","96","0.05004166483926144","0","1","105.55000000000001","1.9500000000000002","107.45","0.6940094804969366","2.6082389001187716","3.8216474994717617","0.142540641027586","escape","search","1"
"38","0.5","15","30","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","0","0","2211","93","0.05004166483926144","0","1","100.9","9.65","110.5","18.91801507488517","16.536673071418782","0.35665792701397986","0.12580872896706602","escape","pursue","1"
"45","0.5","15","30","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","0","0","1244","86","0.05004166483926144","0","1","62.150000000000006","0","62.150000000000006","0","0","0","0","forage","stalk","1"
"29","0.5","15","30","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","0","0","6397","92","0.05004166483926144","0","1","75.35000000000001","206.4","319.8","510.0425947440848","79.9766731794856","0.19975313507860565","0.39028184270976934","exhausted","pursue","1"
"31","0.5","15","30","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","0","0","4882","86","0.05004166483926144","0","1","91.85000000000001","152.25","244.05","379.6184677205666","41.872608482038565","0.25249560545908667","0.4472267286337946","escape","pursue","1"
"7","0.5","15","30","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","0","0","3122","90","0.05004166483926144","0","1","156.05","0","156.05","0","0","0","0","forage","stalk","1"
"11","0.5","15","30","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","0","0","5979","95","0.05004166483926144","0","1","80.7","179.10000000000002","298.90000000000003","510.2212679262142","44.31200843632031","0.14041971844257836","0.43477292878767454","exhausted","pursue","1"
"52","0.5","15","30","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","0","0","1103","90","0.05004166483926144","0","1","54.75","0.4","55.1","0.18133304531710492","0.35418500221816507","1.6616480186846696","0.4355445761942112","escape","pursue","1"
"46","0.5","15","30","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","0","0","2555","91","0.05004166483926144","0","1","96.5","127.55000000000001","127.7","321.68998899190336","26.248266755863593","0.1939466361127998","0.3908981181371668","escape","pursue","1"
"4","0.5","15","30","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","0","0","4272","92","0.05004166483926144","0","1","213.55","0","213.55","0","0","0","0","forage","stalk","1"
"54","0.5","15","30","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","0","0","847","93","0.05004166483926144","0","1","42.300000000000004","0","42.300000000000004","0","0","0","0","forage","stalk","1"
"47","0.5","15","30","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","0","0","1286","94","0.05004166483926144","0","1","64.2","0","64.25","0","0","0","0","forage","stalk","1"
"58","0.5","15","30","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","0","0","434","89","0.05004166483926144","0","1","21.5","0.2","21.650000000000002","0.0582987549311088","0.6453281057859169","4.008679664418102","0.03304758419464053","escape","pursue","1"
"16","0.5","15","30","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","0","0","4503","86","0.05004166483926144","0","1","225.10000000000002","0","225.10000000000002","0","0","0","0","forage","stalk","1"
"59","0.5","15","30","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","0","0","1266","90","0.05004166483926144","0","1","63.25","0","63.25","0","0","0","0","forage","stalk","1"
"33","0.5","15","30","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","0","0","5049","91","0.05004166483926144","0","1","250.25","0","252.4","0","0","0","0","escape","pursue","1"
"10","0.5","15","30","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","0","0","5345","97","0.05004166483926144","0","1","234.10000000000002","33.15","267.2","69.51337786450408","6.212095537796576","0.41307093114231375","0.48341681806911424","circle","stalk","1"
"28","0.5","15","30","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","0","0","5664","89","0.05004166483926144","0","1","282.3","0.9","283.15000000000003","2.7215234861833895","1.0893442809096332","0.08626457901128401","0.23634518156017803","escape","pursue","1"
"57","0.5","15","30","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","0","0","5440","89","0.05004166483926144","0","1","35.2","199.5","271.95","510.0631573342561","43.47989737813574","0.16366866817300127","0.3631917325157598","exhausted","pursue","1"
"18","0.5","15","30","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","0","0","5771","96","0.05004166483926144","0","1","283.75","0.05","288.5","0.049220238667041796","0","21.284011528881468","0","escape","pursue","1"
"60","0.5","15","30","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","0","0","2512","93","0.05004166483926144","0","1","125.55000000000001","0","125.55000000000001","0","0","0","0","forage","stalk","1"
"53","0.5","15","30","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","0","0","7807","93","0.05004166483926144","0","1","107.75","197","390.3","510.0163948005245","79.30012449132607","0.20856520094139053","0.42534814926632164","exhausted","pursue","1"
"63","0.5","15","30","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","0","0","2990","88","0.05004166483926144","0","1","149.45000000000002","0","149.45000000000002","0","0","0","0","forage","stalk","1"
"68","0.5","15","30","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","0","0","1972","90","0.05004166483926144","0","1","70.8","27.8","98.55000000000001","61.93533042185261","19.7711802204253","0.23839199398099328","0.5958687463027252","escape","pursue","1"
"56","0.5","15","30","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","0","0","5912","90","0.05004166483926144","0","1","183.8","111.80000000000001","295.55","286.7913700912439","38.59031014654215","0.15383823198477603","0.44031679570219723","escape","pursue","1"
"6","0.5","15","30","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","0","0","6319","88","0.05004166483926144","0","1","315.65000000000003","0.30000000000000004","315.90000000000003","0.2081941427486931","1.6337592561494505","0.7079934709057984","0.004010071237926466","escape","pursue","1"
"67","0.5","15","30","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","0","0","3122","86","0.05004166483926144","0","1","156.05","0","156.05","0","0","0","0","forage","stalk","1"
"65","0.5","15","30","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","0","0","6021","86","0.05004166483926144","0","1","131.70000000000002","169.35000000000002","301","455.24513642031087","32.60119571207658","0.1912895087304248","0.6224573769877005","circle","stalk","1"
"41","0.5","15","30","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","0","0","10431","92","0.05004166483926144","0","1","267.15000000000003","199.60000000000002","521.5","510.13267273568886","69.0179940300343","0.22701752354483798","0.40317886825934346","exhausted","pursue","1"
"55","0.5","15","30","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","0","0","7909","86","0.05004166483926144","0","1","230.4","165","395.40000000000003","448.34541422849526","15.059184333187988","0.16814824331557904","0.5013777113558884","escape","pursue","1"
"72","0.5","15","30","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","0","0","3843","89","0.05004166483926144","0","1","90.55000000000001","101.60000000000001","192.10000000000002","234.1505595937705","18.96822164276976","0.21182547287068276","0.7130295064933211","escape","pursue","1"
"19","0.5","15","30","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","0","0","8859","90","0.05004166483926144","0","1","442.90000000000003","0.05","442.90000000000003","0.04099916789110809","0.11736275656744088","0.5061764115978463","0.06177196044247206","escape","pursue","1"
"64","0.5","15","30","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","0","0","6493","91","0.05004166483926144","0","1","235.15","9.850000000000001","324.6","28.402813246492997","0.8709830659116474","0.22402084992297325","3.03950540178617","forage","stalk","1"
"81","0.5","15","30","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","0","0","1821","94","0.05004166483926144","0","1","91","0","91","0","0","0","0","forage","stalk","1"
"49","0.5","15","30","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","0","0","13583","90","0.05004166483926144","0","1","310.05","190.8","679.1","510.1430547563662","45.55850585184741","0.17829994692994278","0.5152101821900994","exhausted","pursue","1"
"77","0.5","15","30","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","0","0","3670","84","0.05004166483926144","0","1","182.75","0.75","183.45000000000002","1.4928289623160071","0.35438558542180815","0.33775429740673796","1.6379475654871103","escape","pursue","1"
"80","0.5","15","30","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","0","0","3167","87","0.05004166483926144","0","1","96.85000000000001","39.7","158.3","95.97629249061903","16.72107963713601","0.13079010572011265","0.3258790874954683","forage","stalk","1"
"35","0.5","15","30","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","0","0","11190","86","0.05004166483926144","0","1","414.20000000000005","131.4","559.45","359.86295854674034","44.8457130980586","0.1327224495770199","0.3997234197584189","forage","search","1"
"85","0.5","15","30","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","0","0","1113","91","0.05004166483926144","0","1","55.6","0","55.6","0","0","0","0","forage","stalk","1"
"82","0.5","15","30","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","0","0","2017","86","0.05004166483926144","0","1","99.85000000000001","1","100.80000000000001","0.7626764809939041","0.9424810716357644","0.5976784917549598","0.3580519014342923","escape","pursue","1"
"66","0.5","15","30","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","0","0","5680","90","0.05004166483926144","0","1","283.95","0","283.95","0","0","0","0","forage","stalk","1"
"27","0.5","15","30","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","0","0","10304","82","0.05004166483926144","0","1","515.0500000000001","0.2","515.15","0.03565606003990122","0.4422856032516564","10.716505908208566","0.03916286605302777","escape","pursue","1"
"26","0.5","15","30","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","0","0","12251","88","0.05004166483926144","0","1","568.1","44.45","612.5","127.14306392674163","25.984709933128634","0.1506223101000222","0.2514354976770135","escape","pursue","1"
"83","0.5","15","30","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","0","0","2631","89","0.05004166483926144","0","1","131.20000000000002","0.35000000000000003","131.5","0.14586641135168346","1.4501446243786462","1.9644939226876152","0.015662174013361868","escape","pursue","1"
"32","0.5","15","30","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","0","0","11451","89","0.05004166483926144","0","1","572.3000000000001","0.25","572.5","0.16902016797770675","1.1312944672573493","0.7455411497061949","0.015054375055325753","escape","pursue","1"
"94","0.5","15","30","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","0","0","721","81","0.05004166483926144","0","1","34.25","1.8","36","1.8399188097278736","2.837833592339002","0.3488959909974134","0.14164962294207345","escape","pursue","1"
"37","0.5","15","30","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","0","0","12647","87","0.05004166483926144","0","1","491.35","105.75","632.3000000000001","244.82359627173773","27.511578244627593","0.24501325530848123","0.26640474540451986","escape","pursue","1"
"48","0.5","15","30","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","0","0","14714","89","0.05004166483926144","0","1","425.8","177.8","735.6500000000001","510.2117635321074","104.46862535006815","0.13222521935505208","0.5049339357141188","exhausted","pursue","1"
"50","0.5","15","30","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","0","0","9949","83","0.05004166483926144","0","1","495.05","0","497.40000000000003","0","0","0","0","escape","pursue","1"
"44","0.5","15","30","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","0","0","15733","89","0.05004166483926144","0","1","502.35","209.10000000000002","786.6","510.17649965615794","92.14869862845441","0.2288940589902572","0.4209154205400398","exhausted","pursue","1"
"21","0.5","15","30","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","0","0","12843","92","0.05004166483926144","0","1","503.25","76.85000000000001","642.1","218.82662289037762","14.960944173031338","0.17429882503451744","0.3037242689966828","escape","pursue","1"
"87","0.5","15","30","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","0","0","1967","88","0.05004166483926144","0","1","98.30000000000001","0.05","98.30000000000001","0.049220238667041796","0.07386196175000663","0.7220986197518606","0.15595895309711144","escape","pursue","1"
"97","0.5","15","30","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","0","0","3265","87","0.05004166483926144","0","1","8.950000000000001","154.3","163.20000000000002","423.37984209744445","28.921652243643692","0.1563191810364968","0.3534086919493791","escape","pursue","1"
"34","0.5","15","30","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","0","0","11912","91","0.05004166483926144","0","1","593.75","1.9000000000000001","595.5500000000001","2.5258600559503983","0.21224460422200608","1.1037164022888322","0.17006179420962309","escape","pursue","1"
"24","0.5","15","30","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","0","0","11766","89","0.05004166483926144","0","1","588.25","0","588.25","0","0","0","0","forage","stalk","1"
"79","0.5","15","30","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","0","0","11439","90","0.05004166483926144","0","1","184","219.70000000000002","571.9","510.0809478573849","87.35203786690288","0.20425243193247775","0.5192426268679453","exhausted","pursue","1"
"100","0.5","15","30","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","0","0","1636","92","0.05004166483926144","0","1","75.85000000000001","5.95","81.75","17.345680973041347","5.900148682163193","0.16897962252820287","0.672561997790044","escape","pursue","1"
"61","0.5","15","30","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","0","0","14770","89","0.05004166483926144","0","1","496.35","188.9","738.45","510.0147363143283","52.325818113072344","0.1936671389277187","0.6426756022835904","exhausted","pursue","1"
"108","0.5","15","30","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","1","0","104","90","0.05004166483926144","0","1","0","0","5.15","0","0","0","0","escape","pursue","1"
"13","0.5","15","30","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","0","0","18000","95","0.05004166483926144","1","0","0","0","899.95","0","0","0","0","forage","search","0"
"43","0.5","15","30","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","0","0","14321","90","0.05004166483926144","0","1","716","0","716","0","0","0","0","forage","stalk","1"
"103","0.5","15","30","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","1","0","3119","93","0.05004166483926144","0","1","154.35000000000002","1.6500000000000001","155.9","1.2841823901542333","1.386499269262844","2.320656381307036","0.4673812724901427","escape","pursue","1"
