"BehaviorSpace results (NetLogo 6.1.1)"
"predator-prey-model-revised-17_03_2020.nlogo"
"PS 040"
"04/03/2020 21:29:19:558 +1100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-75","75","-75","75"
"[run number]","prey-limb-length","prey-vision-distance","prey-vision-angle","freeze-distance","flight-initiation-distance","prey-exhaustion-distance","time-to-turn","time-spent-circling","predator-limb-length","predator-vision-distance","predator-vision-angle","predator-exhaustion-distance","kill-distance","obstacle-proportion","obstacle-radius","prey-obstacle-sensitivity","predator-obstacle-sensitivity","number-of-refuges","number-of-target-patches","[step]","number-obstacles","count patches with [ pcolor = brown ] / count patches","prey-win","predator-win","detect-time","pursuit-time","sim-time","prey-escape-length","predator-pursuit-length","prey-curviness","predator-curviness","[ behaviour ] of one-of prey","[ behaviour ] of one-of predators","prey-detected"
"11","0.5","15","30","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","1","0","178","90","0.05004166483926144","0","1","0","0.05","8.85","0.049220238667041796","0","35.32493120348741","0","escape","pursue","1"
"17","0.5","15","30","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","1","0","646","96","0.05004166483926144","0","1","31.55","0","32.25","0","0","0","0","escape","pursue","1"
"6","0.5","15","30","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","1","0","1324","88","0.05004166483926144","0","1","8.6","59.2","66.15","150.3008136835296","10.501027287696319","0.21351050745067504","0.5543456278185986","escape","pursue","1"
"1","0.5","15","30","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","1","0","790","90","0.05004166483926144","0","1","39","0.5","39.45","0.7208851462667252","0.9251706466169625","0.19464241950073083","0.09993179453994339","escape","pursue","1"
"28","0.5","15","30","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","1","0","658","94","0.05004166483926144","0","1","32.85","0","32.85","0","0","0","0","forage","stalk","1"
"23","0.5","15","30","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","1","0","2388","88","0.05004166483926144","1","0","11.75","107.65","119.35000000000001","316.1376164528955","2.420977329653635","0.141801001884373","1.4744723122266532","safe","search","1"
"10","0.5","15","30","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","1","0","3120","91","0.05004166483926144","0","1","37.300000000000004","118.7","155.95000000000002","312.7983455697909","82.6577761785759","0.20365749562027258","0.32165379390589116","escape","pursue","1"
"26","0.5","15","30","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","1","0","1348","83","0.05004166483926144","0","1","64.4","3","67.35000000000001","1.4993610391183054","2.7833460758950026","1.6454435951245048","0.36842180618972636","escape","pursue","1"
"41","0.5","15","30","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","1","0","3520","93","0.05004166483926144","0","1","12.15","163.85000000000002","175.95000000000002","377.3839448092046","27.73959394363728","0.22107308511482526","0.3425418438821376","escape","pursue","1"
"20","0.5","15","30","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","1","0","931","91","0.05004166483926144","0","1","46.300000000000004","0.30000000000000004","46.5","0.08805603187756106","0.4333452440693991","3.9577471555235104","0.11341764043690987","escape","pursue","1"
"8","0.5","15","30","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","1","0","1932","85","0.05004166483926144","0","1","54.85","41.75","96.55000000000001","110.99619828206816","8.841224129857217","0.11431515457571388","0.4227512767332302","escape","pursue","1"
"51","0.5","15","30","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","1","0","6","91","0.05004166483926144","0","1","0.05","0.25","0.25","1.1234519475752291","0.6218631075777603","0.5624251401352187","0.011700472876196294","escape","pursue","1"
"2","0.5","15","30","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","1","0","1186","86","0.05004166483926144","0","1","59.25","0","59.25","0","0","0","0","forage","stalk","1"
"30","0.5","15","30","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","1","0","4342","87","0.05004166483926144","0","1","36.5","180.60000000000002","217.05","490.96179453812096","34.46311309570921","0.15562035695588108","0.6001351677788878","escape","pursue","1"
"31","0.5","15","30","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.99","0.99","1","0","1918","89","0.05004166483926144","0","1","95.10000000000001","0.8","95.85000000000001","0.15689079504326997","3.3235421969385137","8.97024861645933","0.01824551648135014","escape","pursue","1"
