"BehaviorSpace results (NetLogo 6.1.1)"
"predator-prey-model-revised-17_03_2020.nlogo"
"PS 041"
"04/03/2020 23:04:22:071 +1100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-75","75","-75","75"
"[run number]","prey-limb-length","prey-vision-distance","prey-vision-angle","freeze-distance","flight-initiation-distance","prey-exhaustion-distance","time-to-turn","time-spent-circling","predator-limb-length","predator-vision-distance","predator-vision-angle","predator-exhaustion-distance","kill-distance","obstacle-proportion","obstacle-radius","prey-obstacle-sensitivity","predator-obstacle-sensitivity","number-of-refuges","number-of-target-patches","[step]","number-obstacles","count patches with [ pcolor = brown ] / count patches","prey-win","predator-win","detect-time","pursuit-time","sim-time","prey-escape-length","predator-pursuit-length","prey-curviness","predator-curviness","[ behaviour ] of one-of prey","[ behaviour ] of one-of predators","prey-detected"
"24","0.5","15","30","10","5","510","3","1","0.1","15","180","510","1","0.05","1","0.99","0.99","1","0","105","87","0.05004166483926144","0","1","0","0","5.2","0","0","0","0","forage","stalk","1"
"23","0.5","15","30","10","5","510","3","1","0.1","15","180","510","1","0.05","1","0.99","0.99","1","0","215","88","0.05004166483926144","0","1","10.600000000000001","0.15000000000000002","10.700000000000001","0.29162991410222266","0.14296439471016445","0.02026517376723753","1.8741066330399203","escape","pursue","1"
"13","0.5","15","30","10","5","510","3","1","0.1","15","180","510","1","0.05","1","0.99","0.99","1","0","335","89","0.05004166483926144","0","1","0","0","16.7","0","0","0","0","escape","pursue","1"
"31","0.5","15","30","10","5","510","3","1","0.1","15","180","510","1","0.05","1","0.99","0.99","1","0","425","88","0.05004166483926144","0","1","21.200000000000003","0","21.200000000000003","0","0","0","0","forage","stalk","1"
"17","0.5","15","30","10","5","510","3","1","0.1","15","180","510","1","0.05","1","0.99","0.99","1","0","893","84","0.05004166483926144","0","1","43.45","1.2000000000000002","44.6","0.3038151642664992","0.807197670209536","5.4746164681807405","0.9343082708509104","escape","pursue","1"
"1","0.5","15","30","10","5","510","3","1","0.1","15","180","510","1","0.05","1","0.99","0.99","1","0","1393","85","0.05004166483926144","0","1","69.55","0.1","69.60000000000001","0.07406541509406864","0.11656281562317701","0.6205126642013687","0.3131136011345425","escape","pursue","1"
"18","0.5","15","30","10","5","510","3","1","0.1","15","180","510","1","0.05","1","0.99","0.99","1","0","938","87","0.05004166483926144","0","1","46.45","0.45","46.85","0.17544867700462718","0.7225858611299365","2.2484946526286116","0.07331330221022661","escape","pursue","1"
"19","0.5","15","30","10","5","510","3","1","0.1","15","180","510","1","0.05","1","0.99","0.99","1","0","1147","84","0.05004166483926144","0","1","53.400000000000006","3.95","57.300000000000004","6.322009163321312","4.981947420803211","0.25812315352390397","0.5244239806300719","escape","pursue","1"
"28","0.5","15","30","10","5","510","3","1","0.1","15","180","510","1","0.05","1","0.99","0.99","1","0","3542","88","0.05004166483926144","1","0","50.800000000000004","126.30000000000001","177.05","350.1011370854707","48.53066168788325","0.14627793826920357","0.5688392355695674","safe","search","1"
"37","0.5","15","30","10","5","510","3","1","0.1","15","180","510","1","0.05","1","0.99","0.99","1","0","326","94","0.05004166483926144","0","1","4.1000000000000005","0","16.25","0","0","0","0","escape","pursue","1"
"34","0.5","15","30","10","5","510","3","1","0.1","15","180","510","1","0.05","1","0.99","0.99","1","0","3341","88","0.05004166483926144","0","1","19.35","147.70000000000002","167","362.2067349361654","85.08695000722939","0.23118100446358694","0.6369850974746039","escape","pursue","1"
"11","0.5","15","30","10","5","510","3","1","0.1","15","180","510","1","0.05","1","0.99","0.99","1","0","2752","91","0.05004166483926144","0","1","136.4","1.2000000000000002","137.55","2.6562781101523245","1.3718727070545176","0.46294107390661887","1.2369702541360779","escape","pursue","1"
"36","0.5","15","30","10","5","510","3","1","0.1","15","180","510","1","0.05","1","0.99","0.99","1","0","1064","89","0.05004166483926144","0","1","50","3.2","53.150000000000006","2.8026088757270196","4.214942066938282","0.5496515059686218","0.6779033662853605","escape","pursue","1"
"12","0.5","15","30","10","5","510","3","1","0.1","15","180","510","1","0.05","1","0.99","0.99","1","0","2418","90","0.05004166483926144","0","1","119.9","1","120.85000000000001","0.3006387403798288","0.9352815615956465","3.846435455942221","0.34697080877115816","escape","search","1"
"5","0.5","15","30","10","5","510","3","1","0.1","15","180","510","1","0.05","1","0.99","0.99","1","0","2942","91","0.05004166483926144","0","1","144.5","0","147.05","0","0","0","0","forage","stalk","1"
"35","0.5","15","30","10","5","510","3","1","0.1","15","180","510","1","0.05","1","0.99","0.99","1","0","2553","90","0.05004166483926144","1","0","35.6","92","127.60000000000001","226.5793240205194","45.67423284654354","0.2150239013310376","0.5945148931650697","safe","search","1"
"44","0.5","15","30","10","5","510","3","1","0.1","15","180","510","1","0.05","1","0.99","0.99","1","0","207","87","0.05004166483926144","0","1","0","0","10.3","0","0","0","0","escape","pursue","1"
"3","0.5","15","30","10","5","510","3","1","0.1","15","180","510","1","0.05","1","0.99","0.99","1","0","5450","96","0.05004166483926144","0","1","140.55","132.6","272.45","332.0887286702449","41.38180970498677","0.19818701379173495","0.7005308097980067","escape","pursue","1"
"39","0.5","15","30","10","5","510","3","1","0.1","15","180","510","1","0.05","1","0.99","0.99","1","0","3180","83","0.05004166483926144","0","1","74.25","84.75","158.95000000000002","214.8248526842686","46.90472912464509","0.19754157410976553","0.6744030795216226","escape","pursue","1"
"8","0.5","15","30","10","5","510","3","1","0.1","15","180","510","1","0.05","1","0.99","0.99","1","0","4353","82","0.05004166483926144","1","0","153.55","64.10000000000001","217.60000000000002","147.28536904078257","45.97468758805436","0.16252377640686008","0.7653978550121564","safe","search","1"
"7","0.5","15","30","10","5","510","3","1","0.1","15","180","510","1","0.05","1","0.99","0.99","1","0","3368","95","0.05004166483926144","0","1","167.70000000000002","0.7000000000000001","168.35000000000002","0.14598729803291288","0.24123572918049907","7.90672849798356","0.49085391785296345","escape","search","1"
"43","0.5","15","30","10","5","510","3","1","0.1","15","180","510","1","0.05","1","0.99","0.99","1","0","4434","86","0.05004166483926144","0","1","2.9000000000000004","213.10000000000002","221.65","510.0878909287107","108.8979462749714","0.2533304491833168","0.655130298123683","exhausted","pursue","1"
"16","0.5","15","30","10","5","510","3","1","0.1","15","180","510","1","0.05","1","0.99","0.99","1","0","4107","88","0.05004166483926144","0","1","202.10000000000002","0.05","205.3","0.049220238667041796","0","34.83104267832141","0","escape","pursue","1"
"49","0.5","15","30","10","5","510","3","1","0.1","15","180","510","1","0.05","1","0.99","0.99","1","0","872","92","0.05004166483926144","0","1","43.35","0","43.550000000000004","0","0","0","0","escape","pursue","1"
"30","0.5","15","30","10","5","510","3","1","0.1","15","180","510","1","0.05","1","0.99","0.99","1","0","7491","90","0.05004166483926144","0","1","215.75","158.8","374.5","405.4645818425856","59.513779805911746","0.19907743549097037","0.7150964074282684","escape","pursue","1"
"50","0.5","15","30","10","5","510","3","1","0.1","15","180","510","1","0.05","1","0.99","0.99","1","0","936","86","0.05004166483926144","0","1","46.300000000000004","0.5","46.75","0.32652061744918137","1.1734825632874348","0.8022803562574515","0.06285450585820553","escape","pursue","1"
