"BehaviorSpace results (NetLogo 6.1.1)"
"predator-prey-model-revised-17_03_2020.nlogo"
"PS 168"
"05/31/2020 17:30:13:541 +1000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-75","75","-75","75"
"[run number]","prey-limb-length","prey-vision-distance","prey-vision-angle","freeze-distance","flight-initiation-distance","prey-exhaustion-distance","time-to-turn","time-spent-circling","predator-limb-length","predator-vision-distance","predator-vision-angle","predator-exhaustion-distance","kill-distance","obstacle-proportion","obstacle-radius","prey-obstacle-sensitivity","predator-obstacle-sensitivity","number-of-refuges","number-of-target-patches","[step]","number-obstacles","count patches with [ pcolor = brown ] / count patches","prey-win","predator-win","detect-time","pursuit-time","sim-time","prey-escape-length","predator-pursuit-length","prey-curviness","predator-curviness","[ behaviour ] of one-of prey","[ behaviour ] of one-of predators","prey-detected"
"40","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.11","0.99","1","0","1589","85","0.05004166483926144","0","1","14.450000000000001","65","79.4","188.56460992658722","9.377256089637998","0.14940634602606434","0.4238657705870127","escape","pursue","1"
"22","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.11","0.99","1","0","246","82","0.05004166483926144","0","1","11.450000000000001","0.8500000000000001","12.25","0.4029143959426416","3.2055954544664798","1.5381370675583974","0.02043322093229276","escape","pursue","1"
"5","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.11","0.99","1","0","2857","87","0.05004166483926144","0","1","7.550000000000001","135.3","142.8","319.8034463773322","22.46085895169058","0.23559424771641796","0.6519550875438646","escape","pursue","1"
"33","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.11","0.99","1","0","4885","90","0.05004166483926144","0","1","18.7","195.05","244.20000000000002","510.0515065442368","78.21453096391298","0.13989652455240661","0.3816163006547541","exhausted","pursue","1"
"4","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.11","0.99","1","0","3323","89","0.05004166483926144","1","0","17.400000000000002","148.75","166.10000000000002","430.7796895492504","23.565293841902278","0.14322891294306686","0.24637528994878213","safe","search","1"
"24","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.11","0.99","1","0","3016","85","0.05004166483926144","0","1","46.150000000000006","92.10000000000001","150.75","251.41869847583362","32.106171221058204","0.21784656298940336","0.40173614836883403","escape","pursue","1"
"1","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.11","0.99","1","0","1292","89","0.05004166483926144","0","1","62.6","2","64.55","1.222332200081787","2.504949109881715","0.9916885832769645","0.2998864958431727","escape","pursue","1"
"29","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.11","0.99","1","0","2673","89","0.05004166483926144","1","0","32.85","100.80000000000001","133.6","287.4488450186848","19.21475467304984","0.13761082967757482","0.4373111669371705","safe","search","1"
"17","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.11","0.99","1","0","2839","88","0.05004166483926144","0","1","34.75","55.75","141.9","165.20446923271163","33.9630025340453","0.1368348614202718","0.24915152977414592","escape","pursue","1"
"19","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.11","0.99","1","0","6321","89","0.05004166483926144","0","1","29.25","199.35000000000002","316","510.32285139065203","83.3176579806763","0.17626207457905724","0.5162319766775815","exhausted","pursue","1"
"14","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.11","0.99","1","0","4393","89","0.05004166483926144","0","1","109.05000000000001","106.7","219.60000000000002","284.10059292635003","21.214255997437736","0.1559841727029348","0.3284477643121724","circle","stalk","1"
"27","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.11","0.99","1","0","6013","92","0.05004166483926144","0","1","13.8","179.10000000000002","300.6","510.06668968340523","55.307384192039976","0.13982577371190705","0.39156351101446696","exhausted","pursue","1"
"43","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.11","0.99","1","0","1094","94","0.05004166483926144","1","0","43","11.700000000000001","54.650000000000006","29.416581517849686","11.60021795161769","0.33739859367378966","0.23758444895517714","safe","search","1"
"25","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.11","0.99","1","0","7073","95","0.05004166483926144","0","1","95","170.8","353.6","510.09280196974277","62.745999598913414","0.1430540805848249","0.6396360864956109","exhausted","pursue","1"
"20","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.11","0.99","1","0","4643","84","0.05004166483926144","1","0","192.05","40.1","232.10000000000002","115.5065840065083","18.90174087060598","0.143053908156472","0.22357077647772766","safe","search","1"
"21","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.11","0.99","1","0","3775","97","0.05004166483926144","1","0","157.95000000000002","30.900000000000002","188.70000000000002","77.71855427915861","2.7580955965820797","0.13902277471708308","0.7535768310935249","safe","search","1"
"7","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.11","0.99","1","0","3642","89","0.05004166483926144","0","1","181.5","0.6000000000000001","182.05","0.29553524755345045","1.656697089455718","1.4135484336967192","0.03776845757467495","escape","pursue","1"
"49","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.11","0.99","1","0","4800","88","0.05004166483926144","1","0","70.60000000000001","169.4","239.95000000000002","509.80102523010896","49.31860659094412","0.11855208482398437","0.4833680656434431","safe","search","1"
"47","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.11","0.99","1","0","4803","84","0.05004166483926144","0","1","32.7","174.8","240.10000000000002","510.0747730466425","68.28983998389938","0.1462314593234468","0.39858141337877345","exhausted","pursue","1"
"15","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.11","0.99","1","0","4953","93","0.05004166483926144","0","1","236.3","11.350000000000001","247.60000000000002","29.528463414578948","14.423459480672088","0.24046987721524207","0.2465491229738085","escape","pursue","1"
"37","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.11","0.99","1","0","4358","86","0.05004166483926144","1","0","195.05","22.85","217.85000000000002","65.22108706602127","10.875684378848561","0.1936585470606142","0.4027132951659408","safe","search","1"
"26","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.11","0.99","1","0","4799","98","0.05004166483926144","1","0","183.55","56.400000000000006","239.9","183.78909937040274","17.602270181009523","0.14260941111075556","0.2187255993765329","safe","search","1"
"58","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.11","0.99","1","0","171","84","0.05004166483926144","0","1","6.1000000000000005","2.45","8.5","1.9505583641366202","1.090704315258371","2.922407514530023","0.2808697919433981","circle","stalk","1"
"60","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.11","0.99","1","0","210","96","0.05004166483926144","0","1","2.75","0","10.450000000000001","0","0","0","0","escape","pursue","1"
"3","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.11","0.99","1","0","6420","88","0.05004166483926144","0","1","143.9","172","320.95000000000005","510.14201751909394","66.33868344243946","0.11590714426483974","0.3603862588678759","exhausted","pursue","1"
"46","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.11","0.99","1","0","4222","88","0.05004166483926144","1","0","106.2","104.9","211.05","285.0339077223049","14.617826635128836","0.17047091931346023","0.5860177884506608","safe","search","1"
"48","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.11","0.99","1","0","3405","94","0.05004166483926144","1","0","120.4","49.85","170.20000000000002","137.14215994852538","9.203989513327587","0.1748359266686185","0.581262998565267","safe","search","1"
"51","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.11","0.99","1","0","3359","85","0.05004166483926144","1","0","35.9","132.05","167.9","479.34140677820983","0.84011094918676","0.09188726110494179","1.2303583819936657","safe","search","1"
"53","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.11","0.99","1","0","5197","88","0.05004166483926144","0","1","39.45","199.60000000000002","259.8","510.1356853295556","53.967284656975316","0.16600844296749923","0.49452496901598386","exhausted","pursue","1"
"55","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.11","0.99","1","0","601","94","0.05004166483926144","0","1","30","0","30","0","0","0","0","forage","stalk","1"
"42","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.11","0.99","1","0","8087","90","0.05004166483926144","0","1","126.25","175.8","404.3","510.03310924078727","38.528705641650404","0.12396525859765638","0.5936767926586936","exhausted","pursue","1"
"9","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.11","0.99","1","0","5752","90","0.05004166483926144","1","0","246","41.6","287.55","122.48422124622736","0.7933826331458931","0.18743411231800863","1.0347106021485881","safe","search","1"
"18","0.5","15","180","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.11","0.99","1","0","6214","86","0.05004166483926144","1","0","243.8","66.9","310.65000000000003","199.38730658538543","14.04029194710942","0.1429119384977809","0.4433016700319224","safe","search","1"
