"BehaviorSpace results (NetLogo 6.1.1)"
"predator-prey-model-revised-17_03_2020.nlogo"
"PS 015"
"03/26/2020 19:46:34:921 +1100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-75","75","-75","75"
"[run number]","prey-limb-length","prey-vision-distance","prey-vision-angle","freeze-distance","flight-initiation-distance","prey-exhaustion-distance","time-to-turn","time-spent-circling","predator-limb-length","predator-vision-distance","predator-vision-angle","predator-exhaustion-distance","kill-distance","obstacle-proportion","obstacle-radius","prey-obstacle-sensitivity","predator-obstacle-sensitivity","number-of-refuges","number-of-target-patches","[step]","number-obstacles","count patches with [ pcolor = brown ] / count patches","prey-win","predator-win","detect-time","pursuit-time","sim-time","prey-escape-length","predator-pursuit-length","prey-curviness","predator-curviness","[ behaviour ] of one-of prey","[ behaviour ] of one-of predators","prey-detected"
"9","0.1","15","180","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.11","0.99","1","0","853","89","0.05004166483926144","0","1","0.05","42.6","42.6","142.2580084642248","22.405623265857983","0.22783673786649836","0.2900890774637601","escape","pursue","1"
"16","0.1","15","180","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.11","0.99","1","0","263","92","0.05004166483926144","1","0","0.7000000000000001","12.450000000000001","13.100000000000001","40.2427903216699","13.061380081874903","0.3194995550724899","0.2919762028169234","safe","search","1"
"27","0.1","15","180","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.11","0.99","1","0","95","92","0.05004166483926144","0","1","4.05","0.7000000000000001","4.7","3.0376305208399033","1.1915712680021393","0.2916534894066967","0.10070805439692677","escape","pursue","1"
"11","0.1","15","180","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.11","0.99","1","0","675","95","0.05004166483926144","0","1","33","0.75","33.7","3.2946523466311164","0.6304625379177068","0.959292774194522","0.4534440791930604","escape","pursue","1"
"47","0.1","15","180","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.11","0.99","1","0","1172","88","0.05004166483926144","1","0","44.6","14","58.550000000000004","57.78754759857662","1.5613700254333571","0.11564544973825462","0.7135015157383668","safe","search","1"
"50","0.1","15","180","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.11","0.99","1","0","3123","91","0.05004166483926144","0","1","7","149.15","156.10000000000002","496.8029923312064","36.748276048551745","0.190053636419536","0.300553312404534","escape","pursue","1"
"49","0.1","15","180","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.11","0.99","1","0","2989","88","0.05004166483926144","1","0","10.75","138.70000000000002","149.4","464.7653502726779","59.14681144349742","0.20868513070136815","0.36310490280550023","safe","pursue","1"
"31","0.1","15","180","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.11","0.99","1","0","3381","88","0.05004166483926144","0","1","0.2","152.55","169","510.1121860457248","34.682216653206815","0.17281287585190638","0.490643164786672","exhausted","pursue","1"
"13","0.1","15","180","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.11","0.99","1","0","2595","96","0.05004166483926144","0","1","40.400000000000006","89.35000000000001","129.70000000000002","287.7169727805384","35.14669655832641","0.22973614903043252","0.7212724401868553","escape","pursue","1"
"45","0.1","15","180","10","5","510","3","1","0.5","15","180","510","1","0.05","1","0.11","0.99","1","0","1186","95","0.05004166483926144","0","1","1.6500000000000001","57.650000000000006","59.25","195.37151700653627","12.038724506429114","0.2193962651540155","0.13151873824465166","circle","stalk","1"
