"BehaviorSpace results (NetLogo 6.1.1)"
"predator-prey-model-revised-17_03_2020.nlogo"
"PS 118"
"05/11/2020 22:25:24:817 +1000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-75","75","-75","75"
"[run number]","prey-limb-length","prey-vision-distance","prey-vision-angle","freeze-distance","flight-initiation-distance","prey-exhaustion-distance","time-to-turn","time-spent-circling","predator-limb-length","predator-vision-distance","predator-vision-angle","predator-exhaustion-distance","kill-distance","obstacle-proportion","obstacle-radius","prey-obstacle-sensitivity","predator-obstacle-sensitivity","number-of-refuges","number-of-target-patches","[step]","number-obstacles","count patches with [ pcolor = brown ] / count patches","prey-win","predator-win","detect-time","pursuit-time","sim-time","prey-escape-length","predator-pursuit-length","prey-curviness","predator-curviness","[ behaviour ] of one-of prey","[ behaviour ] of one-of predators","prey-detected"
"35","0.5","15","180","10","5","510","3","1","0.1","15","30","510","1","0.05","1","0.99","0.99","1","0","664","92","0.05004166483926144","0","1","29.8","3.4000000000000004","33.15","1.7247583049097694","0.29139703465735506","1.7439395052713456","0.5859403700236752","escape","search","1"
"28","0.5","15","180","10","5","510","3","1","0.1","15","30","510","1","0.05","1","0.99","0.99","1","0","800","88","0.05004166483926144","0","1","28.700000000000003","11.350000000000001","39.95","28.94598918157849","9.24192114370947","0.22695097470766612","0.6869776365809419","escape","search","1"
"33","0.5","15","180","10","5","510","3","1","0.1","15","30","510","1","0.05","1","0.99","0.99","1","0","1697","83","0.05004166483926144","1","0","11.100000000000001","73.75","84.80000000000001","173.19472404382756","25.309985858239028","0.16500311552235442","0.765739162964877","safe","search","1"
"40","0.5","15","180","10","5","510","3","1","0.1","15","30","510","1","0.05","1","0.99","0.99","1","0","1478","85","0.05004166483926144","0","1","72.85000000000001","1.2000000000000002","73.85000000000001","0.8741011957272645","0.2160706330838808","0.6613771169840499","6.137700003989358","escape","search","1"
"22","0.5","15","180","10","5","510","3","1","0.1","15","30","510","1","0.05","1","0.99","0.99","1","0","1660","89","0.05004166483926144","1","0","52","32.7","82.95","82.91564346498582","0.9342062788544637","0.18276532344511134","1.3923270927825477","safe","search","1"
"19","0.5","15","180","10","5","510","3","1","0.1","15","30","510","1","0.05","1","0.99","0.99","1","0","1103","88","0.05004166483926144","0","1","54.2","1.25","55.1","0.8777324385710876","1.232691013609602","0.7135679206827354","0.6368617951835881","escape","pursue","1"
"9","0.5","15","180","10","5","510","3","1","0.1","15","30","510","1","0.05","1","0.99","0.99","1","0","2063","93","0.05004166483926144","0","1","53.300000000000004","50","103.10000000000001","156.5183095928768","9.589943354932624","0.12396106330132599","0.7631107376538042","escape","pursue","1"
"24","0.5","15","180","10","5","510","3","1","0.1","15","30","510","1","0.05","1","0.99","0.99","1","0","2699","93","0.05004166483926144","0","1","122.15","25.700000000000003","134.9","47.74683993551264","5.380816033464675","0.25734190719064653","0.7586710729580681","escape","search","1"
"16","0.5","15","180","10","5","510","3","1","0.1","15","30","510","1","0.05","1","0.99","0.99","1","0","2093","87","0.05004166483926144","1","0","68.75","29.75","104.60000000000001","77.9829917405913","3.0879443428398954","0.12672509183234784","1.2894477077277005","safe","search","1"
"27","0.5","15","180","10","5","510","3","1","0.1","15","30","510","1","0.05","1","0.99","0.99","1","0","4087","88","0.05004166483926144","0","1","34.6","169.75","204.3","473.89063055781446","25.801693205782286","0.17265151442390989","0.789643748041858","escape","pursue","1"
"17","0.5","15","180","10","5","510","3","1","0.1","15","30","510","1","0.05","1","0.99","0.99","1","0","3265","89","0.05004166483926144","0","1","78.60000000000001","85.25","163.20000000000002","229.00952176926458","23.112356463726076","0.23528885219495474","0.8495282957101666","escape","search","1"
"30","0.5","15","180","10","5","510","3","1","0.1","15","30","510","1","0.05","1","0.99","0.99","1","0","2474","90","0.05004166483926144","0","1","95.7","28","123.65","77.52511750893237","9.025313291589036","0.1464530264645543","0.7865815697802345","escape","search","1"
"8","0.5","15","180","10","5","510","3","1","0.1","15","30","510","1","0.05","1","0.99","0.99","1","0","5071","87","0.05004166483926144","1","0","26.950000000000003","226.70000000000002","253.5","509.0253972974174","41.75877732848855","0.21491315166153763","0.8727579801525207","safe","search","1"
"4","0.5","15","180","10","5","510","3","1","0.1","15","30","510","1","0.05","1","0.99","0.99","1","0","3289","90","0.05004166483926144","0","1","105.05000000000001","59.75","164.4","149.736840192229","10.597518391856356","0.21535137193637674","0.7552690910736868","escape","search","1"
"41","0.5","15","180","10","5","510","3","1","0.1","15","30","510","1","0.05","1","0.99","0.99","1","0","1709","89","0.05004166483926144","1","0","85.10000000000001","1.7000000000000002","85.4","13.95163594178648","0.04415986064178028","0.024690545509545945","2.1815571949319645","safe","search","1"
"12","0.5","15","180","10","5","510","3","1","0.1","15","30","510","1","0.05","1","0.99","0.99","1","0","4191","86","0.05004166483926144","0","1","84.30000000000001","125.60000000000001","209.5","320.1104632193257","12.03074974882991","0.2127556775532829","0.6872167669781042","escape","search","1"
"36","0.5","15","180","10","5","510","3","1","0.1","15","30","510","1","0.05","1","0.99","0.99","1","0","4041","93","0.05004166483926144","1","0","149.35","52.7","202","117.62605682078522","12.162069069954255","0.29569840389221674","1.031635902302654","safe","search","1"
"14","0.5","15","180","10","5","510","3","1","0.1","15","30","510","1","0.05","1","0.99","0.99","1","0","4008","96","0.05004166483926144","0","1","189.05","11.700000000000001","200.35000000000002","22.13676276749022","6.635873908883227","0.22350695364712594","0.6918396817176447","escape","pursue","1"
"26","0.5","15","180","10","5","510","3","1","0.1","15","30","510","1","0.05","1","0.99","0.99","1","0","4734","90","0.05004166483926144","0","1","235.4","1.3","236.65","1.849697035735939","0.8679151918649057","0.1650712674917379","0.9490174771306563","escape","search","1"
"2","0.5","15","180","10","5","510","3","1","0.1","15","30","510","1","0.05","1","0.99","0.99","1","0","6198","90","0.05004166483926144","0","1","108.05000000000001","185.35000000000002","309.85","510.1869678740131","22.19447448279395","0.16591417721322574","0.7272445963944404","exhausted","search","1"
"29","0.5","15","180","10","5","510","3","1","0.1","15","30","510","1","0.05","1","0.99","0.99","1","0","4403","86","0.05004166483926144","0","1","192.75","27.400000000000002","220.10000000000002","49.50531222540571","11.787817646780871","0.1778282195461022","0.6397559362958439","escape","search","1"
"44","0.5","15","180","10","5","510","3","1","0.1","15","30","510","1","0.05","1","0.99","0.99","1","0","4034","85","0.05004166483926144","0","1","47.900000000000006","153.8","201.65","383.0902910743208","33.569224341355344","0.1814545818288034","0.8607967775360827","escape","pursue","1"
"48","0.5","15","180","10","5","510","3","1","0.1","15","30","510","1","0.05","1","0.99","0.99","1","0","3113","87","0.05004166483926144","1","0","37.25","119.80000000000001","155.60000000000002","315.69340228451307","14.045816059310257","0.2049771691020967","0.9339161594785303","safe","search","1"
"5","0.5","15","180","10","5","510","3","1","0.1","15","30","510","1","0.05","1","0.99","0.99","1","0","7973","95","0.05004166483926144","0","1","133.75","195.70000000000002","398.6","510.0721515294041","35.448499450210434","0.16320087485081394","0.8266061041294774","exhausted","pursue","1"
"10","0.5","15","180","10","5","510","3","1","0.1","15","30","510","1","0.05","1","0.99","0.99","1","0","3928","93","0.05004166483926144","0","1","195.75","1.6500000000000001","196.35000000000002","1.0871345492228726","1.0724748170021339","0.8306300207224679","0.35649484117669694","escape","pursue","1"
"43","0.5","15","180","10","5","510","3","1","0.1","15","30","510","1","0.05","1","0.99","0.99","1","0","3701","87","0.05004166483926144","0","1","128.45000000000002","56.6","185","110.21598593044104","6.29780727624069","0.2539785940822645","1.0902441391271045","escape","search","1"
"52","0.5","15","180","10","5","510","3","1","0.1","15","30","510","1","0.05","1","0.99","0.99","1","0","1759","89","0.05004166483926144","0","1","84.05000000000001","3.9000000000000004","87.9","12.556469027465582","0.9265838854975088","0.5798372043486635","1.9135208473792087","escape","pursue","1"
"54","0.5","15","180","10","5","510","3","1","0.1","15","30","510","1","0.05","1","0.99","0.99","1","0","1372","90","0.05004166483926144","0","1","67.45","1.1500000000000001","68.55","0.8472938082327167","1.5630522826569009","0.6448426890594485","0.2466873275457926","escape","pursue","1"
"50","0.5","15","180","10","5","510","3","1","0.1","15","30","510","1","0.05","1","0.99","0.99","1","0","3003","93","0.05004166483926144","0","1","116.5","36.1","150.1","106.71630237821675","5.401422215104922","0.08955488587279936","0.6673720272868878","escape","search","1"
"53","0.5","15","180","10","5","510","3","1","0.1","15","30","510","1","0.05","1","0.99","0.99","1","0","2083","90","0.05004166483926144","0","1","85.65","18.5","104.10000000000001","38.327587558627904","6.462232167459613","0.2817326206633237","1.1360011092420437","escape","pursue","1"
"25","0.5","15","180","10","5","510","3","1","0.1","15","30","510","1","0.05","1","0.99","0.99","1","0","6297","85","0.05004166483926144","0","1","239.60000000000002","107.15","314.8","242.1734373027264","22.686115818372958","0.19305255768796684","0.8053156728776248","escape","search","1"
"46","0.5","15","180","10","5","510","3","1","0.1","15","30","510","1","0.05","1","0.99","0.99","1","0","5101","93","0.05004166483926144","0","1","105.30000000000001","110.7","255","286.7528066166827","30.486452124460957","0.18087284483213148","0.5748360279880934","escape","search","1"
