"BehaviorSpace results (NetLogo 6.1.1)"
"predator-prey-model-revised-17_03_2020.nlogo"
"PS 142"
"05/23/2020 18:01:26:247 +1000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-75","75","-75","75"
"[run number]","prey-limb-length","prey-vision-distance","prey-vision-angle","freeze-distance","flight-initiation-distance","prey-exhaustion-distance","time-to-turn","time-spent-circling","predator-limb-length","predator-vision-distance","predator-vision-angle","predator-exhaustion-distance","kill-distance","obstacle-proportion","obstacle-radius","prey-obstacle-sensitivity","predator-obstacle-sensitivity","number-of-refuges","number-of-target-patches","[step]","number-obstacles","count patches with [ pcolor = brown ] / count patches","prey-win","predator-win","detect-time","pursuit-time","sim-time","prey-escape-length","predator-pursuit-length","prey-curviness","predator-curviness","[ behaviour ] of one-of prey","[ behaviour ] of one-of predators","prey-detected"
"38","0.5","15","180","10","5","510","3","1","0.5","15","30","510","1","0.05","1","0.99","0.99","0","0","1960","90","0.05004166483926144","0","1","73","25","97.95","52.55465147313214","2.6844396023647707","0.2347906449860929","0.6233664766589486","escape","pursue","1"
"23","0.5","15","180","10","5","510","3","1","0.5","15","30","510","1","0.05","1","0.99","0.99","0","0","4424","93","0.05004166483926144","0","1","12.25","181.9","221.15","510.0627613058753","23.249345277920284","0.14955237433493973","0.2765157215478067","exhausted","pursue","1"
"17","0.5","15","180","10","5","510","3","1","0.5","15","30","510","1","0.05","1","0.99","0.99","0","0","5219","90","0.05004166483926144","0","1","54.650000000000006","194.65","260.90000000000003","510.05007785417394","13.760088461085383","0.147747374597316","0.29372063415017574","exhausted","search","1"
"36","0.5","15","180","10","5","510","3","1","0.5","15","30","510","1","0.05","1","0.99","0.99","0","0","5821","86","0.05004166483926144","0","1","61.95","162.95000000000002","291","510.0154729907655","19.68544952959284","0.1676673591193726","0.6704555166207647","exhausted","pursue","1"
"1","0.5","15","180","10","5","510","3","1","0.5","15","30","510","1","0.05","1","0.99","0.99","0","0","4305","90","0.05004166483926144","0","1","162.65","26.1","215.20000000000002","60.02941672711233","2.647285174999749","0.17404561954067838","0.9131983068285033","forage","search","1"
"6","0.5","15","180","10","5","510","3","1","0.5","15","30","510","1","0.05","1","0.99","0.99","0","0","2893","90","0.05004166483926144","0","1","142.5","1.5","144.6","0.9997348182996032","0","2.073553856471258","0","escape","pursue","1"
"25","0.5","15","180","10","5","510","3","1","0.5","15","30","510","1","0.05","1","0.99","0.99","0","0","5649","90","0.05004166483926144","0","1","65.5","197.25","282.40000000000003","510.0251134239142","13.175998792006517","0.14606983482961194","0.5811516618678925","exhausted","search","1"
"11","0.5","15","180","10","5","510","3","1","0.5","15","30","510","1","0.05","1","0.99","0.99","0","0","5639","85","0.05004166483926144","0","1","66.35000000000001","158.85000000000002","281.90000000000003","476.372862960729","17.31940023661813","0.10227325120284474","0.25968995535073525","escape","search","1"
"29","0.5","15","180","10","5","510","3","1","0.5","15","30","510","1","0.05","1","0.99","0.99","0","0","7282","82","0.05004166483926144","0","1","135.25","185.60000000000002","364.05","510.1823519208796","13.57644675346694","0.1577850259278035","0.5022527852037679","exhausted","pursue","1"
"44","0.5","15","180","10","5","510","3","1","0.5","15","30","510","1","0.05","1","0.99","0.99","0","0","2436","88","0.05004166483926144","0","1","15.25","106.55000000000001","121.75","298.1392366973572","8.04894644665589","0.1489086749041866","0.8902961183954716","escape","pursue","1"
"15","0.5","15","180","10","5","510","3","1","0.5","15","30","510","1","0.05","1","0.99","0.99","0","0","7319","84","0.05004166483926144","0","1","136.35","194.20000000000002","365.90000000000003","510.23665214806846","9.064441225560424","0.1808824815513819","1.4567011761444835","exhausted","search","1"
